T_US,HALL_INF_MV,HALL_SUP_MV,PWM,SYNC_PULSE,posição
289130641,1547,1795,0,0,15.564773831
289132641,1590,1697,0,0,15.564773831
289134641,1625,1730,0,0,15.564508464
289136641,1515,1694,0,0,15.563871583
289138641,1517,1769,0,0,15.563373779
289140641,1525,1722,0,0,15.56315413
289142641,1606,1769,0,0,15.562989393
289144641,1546,1661,0,0,15.562989393
289146641,1610,1643,0,0,15.562989393
289148641,1539,1793,0,0,15.562989393
289150641,1572,1706,0,0,15.562989393
289152641,1615,1770,0,0,15.562989393
289154641,1545,1750,0,0,15.562989393
289156641,1684,1837,0,0,15.562995917
289158641,1464,1697,0,0,15.563002442
289160641,1600,1701,0,0,15.563002985
289162641,1641,1721,0,0,15.563002985
289164641,1619,1696,0,0,15.563002985
289166641,1561,1711,0,0,15.563002985
289168641,1595,1605,0,0,15.563002985
289170641,1597,1730,0,0,15.563002985
289172641,1578,1640,0,0,15.560738635
289174641,1638,1645,0,0,15.557342109
289176641,1502,1592,0,0,15.55592689
289178641,1585,1620,0,0,15.55592689
289180641,1568,1648,0,0,15.55592689
289182641,1571,1857,0,0,15.55592689
289184641,1581,1653,0,0,15.55592689
289186641,1532,1640,0,0,15.55592689
289188641,1582,1693,0,0,15.55592689
289190641,1484,1666,0,0,15.55592689
289192641,1581,1744,0,0,15.55592689
289194641,1581,1643,0,0,15.55592689
289196641,1585,1814,0,0,15.555934461
289198641,1582,1730,0,0,15.555979884
289200641,1625,1625,0,0,15.556021521
289202641,1538,1632,0,0,15.556021521
289204641,1589,1845,0,0,15.556021521
289206641,1577,1771,0,0,15.558980197
289208641,1500,1808,0,0,15.561938872
289210641,1645,1654,0,0,15.562185428
289212641,1508,1650,0,0,15.562185428
289214641,1538,1641,0,0,15.562185428
289216641,1585,1729,0,0,15.562185428
289218641,1603,1441,0,0,15.562185428
289220641,1633,1742,0,0,15.562185428
289222641,1600,1719,0,0,15.562185428
289224641,1601,1630,0,0,15.562185428
289226641,1555,1679,0,0,15.562185428
289228641,1632,1779,0,0,15.562185428
289230641,1628,1691,0,0,15.562185428
289232641,1641,1725,0,0,15.562185428
289234641,1620,1776,0,0,15.562185428
289236641,1594,1579,0,0,15.562185428
289238641,1553,1693,0,0,15.562185428
289240641,1543,1680,0,0,15.562185428
289242641,1642,1804,0,0,15.561076628
289244641,1555,1620,0,0,15.556641425
289246641,1489,1744,0,0,15.552945423
289248641,1613,1675,0,0,15.552945423
289250641,1633,1771,0,0,15.552945423
289252641,1521,1705,0,0,15.552945423
289254641,1531,1683,0,0,15.552945423
289256641,1730,1635,0,0,15.55011541
289258641,1615,1820,0,0,15.547285396
289260641,1556,1717,0,0,15.547049562
289262641,1549,1754,0,0,15.547049562
289264641,1614,1754,0,0,15.546501517
289266641,1564,1606,0,0,15.545843864
289268641,1601,1757,0,0,15.545679451
289270641,1588,1595,0,0,15.545679451
289272641,1502,1692,0,0,15.54592664
289274641,1560,1595,0,0,15.546297424
289276641,1621,1770,0,0,15.546451917
289278641,1628,1625,0,0,15.546451917
289280641,1524,1787,0,0,15.546451917
289282641,1604,1681,0,0,15.546451917
289284641,1534,1633,0,0,15.546451917
289286641,1602,1807,0,0,15.546451917
289288641,1713,1661,0,0,15.546451917
289290641,1547,1832,0,0,15.546451917
289292641,1544,1706,0,0,15.547422074
289294641,1556,1661,0,0,15.551302704
289296641,1527,1672,0,0,15.554622038
289298641,1500,1666,0,0,15.555134896
289300641,1475,1700,0,0,15.555607745
289302641,1595,1704,0,0,15.555640497
289304641,1594,1705,0,0,15.55567325
289306641,1591,1666,0,0,15.55567325
289308641,1544,1809,0,0,15.55567325
289310641,1653,1722,0,0,15.55567325
289312641,1515,1793,0,0,15.55567325
289314641,1542,1677,0,0,15.55567325
289316641,1504,1637,0,0,15.55567325
289318641,1513,1763,0,0,15.55567325
289320641,1544,1666,0,0,15.55567325
289322641,1652,1789,0,0,15.557835165
289324641,1616,1560,0,0,15.561078038
289326641,1592,1756,0,0,15.562429235
289328641,1504,1707,0,0,15.562429235
289330641,1581,1773,0,0,15.562429235
289332641,1608,1843,0,0,15.562429235
289334641,1638,1811,0,0,15.562429235
289336641,1535,1697,0,0,15.562429235
289338641,1598,1667,0,0,15.561302029
289340641,1555,1617,0,0,15.55792041
289342641,1589,1512,0,0,15.555384197
289344641,1589,1686,0,0,15.555384197
289346641,1689,1546,0,0,15.555358283
289348641,1538,1705,0,0,15.555202802
289350641,1564,1702,0,0,15.555060278
289352641,1679,1656,0,0,15.555060278
289354641,1653,1574,0,0,15.555060278
289356641,1524,1641,0,0,15.555060278
289358641,1451,1706,0,0,15.555060278
289360641,1534,1773,0,0,15.554555334
289362641,1529,1855,0,0,15.554004487
289364641,1622,1694,0,0,15.553912679
289366641,1663,1769,0,0,15.553912679
289368641,1577,1672,0,0,15.553912679
289370641,1627,1641,0,0,15.553912679
289372641,1577,1761,0,0,15.553912679
289374641,1581,1759,0,0,15.553912679
289376641,1589,1730,0,0,15.553912679
289378641,1589,1871,0,0,15.553912679
289380641,1597,1741,0,0,15.553909918
289382641,1576,1679,0,0,15.553904397
289384641,1643,1729,0,0,15.553901177
289386641,1576,1693,0,0,15.553901177
289388641,1521,1769,0,0,15.553901177
289390641,1575,1669,0,0,15.553901177
289392641,1527,1747,0,0,15.553901177
289394641,1554,1717,0,0,15.553901177
289396641,1536,1773,0,0,15.553901177
289398641,1636,1645,0,0,15.553901177
289400641,1656,1825,0,0,15.553901177
289402641,1627,1834,0,0,15.553901177
289404641,1461,1689,0,0,15.553901177
289406641,1638,1790,0,0,15.553901177
289408641,1492,1787,0,0,15.553901177
289410641,1569,1784,0,0,15.554019096
289412641,1528,1615,0,0,15.554147735
289414641,1613,1713,0,0,15.554169175
289416641,1593,1773,0,0,15.554169175
289418641,1594,1755,0,0,15.554169175
289420641,1658,1653,0,0,15.554169175
289422641,1525,1933,0,0,15.556590203
289424641,1641,1615,0,0,15.560221744
289426641,1684,1645,0,0,15.561734887
289428641,1428,1702,0,0,15.561734887
289430641,1690,1725,0,0,15.561734887
289432641,1559,1854,0,0,15.561734887
289434641,1526,1837,0,0,15.561832158
289436641,1498,1674,0,0,15.562065608
289438641,1585,1606,0,0,15.562221242
289440641,1517,1704,0,0,15.562221242
289442641,1593,1590,0,0,15.562221242
289444641,1588,1796,0,0,15.562221242
289446641,1592,1716,0,0,15.562221242
289448641,1682,1717,0,0,15.562221242
289450641,1605,1823,0,0,15.562221242
289452641,1604,1705,0,0,15.562221242
289454641,1492,1657,0,0,15.562221242
289456641,1561,1811,0,0,15.562221242
289458641,1633,1609,0,0,15.562221242
289460641,1577,1766,0,0,15.562308895
289462641,1474,1625,0,0,15.562404516
289464641,1592,1781,0,0,15.562453065
289466641,1669,1713,0,0,15.562492199
289468641,1589,1645,0,0,15.562757843
289470641,1469,1691,0,0,15.56309899
289472641,1508,1590,0,0,15.563212706
289474641,1648,1742,0,0,15.563212706
289476641,1444,1723,0,0,15.563212706
289478641,1633,1662,0,0,15.563212706
289480641,1500,1669,0,0,15.563212706
289482641,1549,1563,0,0,15.563212706
289484641,1556,1814,0,0,15.563212706
289486641,1483,1600,0,0,15.563212706
289488641,1589,1536,0,0,15.563176426
289490641,1633,1676,0,0,15.563067588
289492641,1428,1731,0,0,15.56298596
289494641,1532,1677,0,0,15.56298596
289496641,1505,1717,0,0,15.56298596
289498641,1613,1628,0,0,15.56298596
289500641,1554,1685,0,0,15.56298596
289502641,1496,1769,0,0,15.56298596
289504641,1572,1641,0,0,15.56298596
289506641,1687,1597,0,0,15.56298596
289508641,1590,1853,0,0,15.56298596
289510641,1571,1706,0,0,15.56298596
289512641,1521,1577,0,0,15.56298596
289514641,1597,1761,0,0,15.56298596
289516641,1542,1701,0,0,15.56298596
289518641,1572,1633,0,0,15.559126669
289520641,1554,1755,0,0,15.553980947
289522641,1545,1794,0,0,15.552265707
289524641,1561,1827,0,0,15.552265707
289526641,1565,1628,0,0,15.552265707
289528641,1514,1769,0,0,15.552265707
289530641,1550,1769,0,0,15.552265707
289532641,1504,1736,0,0,15.552265707
289534641,1656,1664,0,0,15.552213482
289536641,1473,1820,0,0,15.552088141
289538641,1597,1672,0,0,15.550330189
289540641,1579,1692,0,0,15.545307015
289542641,1559,1540,0,0,15.541539634
289544641,1605,1890,0,0,15.541539634
289546641,1511,1820,0,0,15.541539634
289548641,1692,1603,0,0,15.541539634
289550641,1486,1779,0,0,15.54153844
289552641,1589,1702,0,0,15.541524115
289554641,1615,1707,0,0,15.541509789
289556641,1581,1706,0,0,15.541509789
289558641,1565,1768,0,0,15.541509789
289560641,1588,1666,0,0,15.541509789
289562641,1589,1661,0,0,15.541509789
289564641,1495,1829,0,0,15.541521727
289566641,1530,1645,0,0,15.541536053
289568641,1531,1807,0,0,15.542079413
289570641,1515,1555,0,0,15.542799119
289572641,1534,1659,0,0,15.543264119
289574641,1509,1701,0,0,15.543601766
289576641,1641,1673,0,0,15.543742452
289578641,1512,1751,0,0,15.543742452
289580641,1623,1701,0,0,15.543742452
289582641,1613,1802,0,0,15.543742452
289584641,1566,1696,0,0,15.543656789
289586641,1520,1646,0,0,15.543451199
289588641,1518,1598,0,0,15.543314138
289590641,1614,1758,0,0,15.543314138
289592641,1589,1729,0,0,15.543314138
289594641,1637,1718,0,0,15.543314138
289596641,1543,1713,0,0,15.543314138
289598641,1540,1669,0,0,15.543314138
289600641,1552,1644,0,0,15.543187473
289602641,1558,1569,0,0,15.54166749
289604641,1588,1614,0,0,15.540147507
289606641,1577,1665,0,0,15.540147507
289608641,1534,1694,0,0,15.540147507
289610641,1607,1757,0,0,15.540147507
289612641,1597,1637,0,0,15.540147507
289614641,1625,1579,0,0,15.53990976
289616641,1569,1718,0,0,15.539624464
289618641,1512,1655,0,0,15.53955314
289620641,1577,1729,0,0,15.53955314
289622641,1543,1745,0,0,15.53955314
289624641,1610,1678,0,0,15.53955314
289626641,1639,1732,0,0,15.53955314
289628641,1615,1743,0,0,15.53955314
289630641,1540,1619,0,0,15.54011247
289632641,1514,1737,0,0,15.541231129
289634641,1605,1638,0,0,15.541883681
289636641,1511,1706,0,0,15.541883681
289638641,1641,1700,0,0,15.543599974
289640641,1584,1636,0,0,15.548748853
289642641,1616,1825,0,0,15.552610512
289644641,1539,1641,0,0,15.552610512
289646641,1535,1757,0,0,15.552610512
289648641,1568,1770,0,0,15.552610512
289650641,1636,1717,0,0,15.552610512
289652641,1595,1666,0,0,15.552610512
289654641,1540,1738,0,0,15.552610512
289656641,1577,1794,0,0,15.552610512
289658641,1553,1709,0,0,15.552610512
289660641,1661,1692,0,0,15.552610512
289662641,1571,1690,0,0,15.552610512
289664641,1626,1675,0,0,15.552610512
289666641,1634,1829,0,0,15.552610512
289668641,1588,1718,0,0,15.552696412
289670641,1640,1744,0,0,15.552810945
289672641,1581,1750,0,0,15.552849123
289674641,1613,1621,0,0,15.552849123
289676641,1612,1739,0,0,15.552849123
289678641,1581,1587,0,0,15.552849123
289680641,1585,1613,0,0,15.552849123
289682641,1592,1703,0,0,15.552849123
289684641,1607,1717,0,0,15.552956222
289686641,1649,1705,0,0,15.553213261
289688641,1551,1582,0,0,15.553384621
289690641,1528,1737,0,0,15.553384621
289692641,1643,1544,0,0,15.553384621
289694641,1568,1670,0,0,15.553384621
289696641,1667,1528,0,0,15.553321981
289698641,1645,1577,0,0,15.552946141
289700641,1536,1773,0,0,15.552591146
289702641,1444,1635,0,0,15.552465442
289704641,1538,1803,0,0,15.552339739
289706641,1585,1717,0,0,15.552121967
289708641,1693,1743,0,0,15.551904196
289710641,1545,1813,0,0,15.551886048
289712641,1564,1760,0,0,15.551886048
289714641,1633,1625,0,0,15.551886048
289716641,1526,1785,0,0,15.551886048
289718641,1639,1641,0,0,15.551886048
289720641,1587,1649,0,0,15.551886048
289722641,1547,1706,0,0,15.551886048
289724641,1671,1757,0,0,15.551886048
289726641,1577,1615,0,0,15.551759956
289728641,1539,1709,0,0,15.551543798
289730641,1582,1465,0,0,15.551321282
289732641,1629,1805,0,0,15.551092409
289734641,1679,1733,0,0,15.549323076
289736641,1594,1897,0,0,15.545397099
289738641,1499,1694,0,0,15.542779781
289740641,1550,1761,0,0,15.542779781
289742641,1499,1616,0,0,15.542779781
289744641,1560,1756,0,0,15.542779781
289746641,1636,1606,0,0,15.542779781
289748641,1556,1689,0,0,15.542779781
289750641,1577,1613,0,0,15.542886297
289752641,1621,1607,0,0,15.544164486
289754641,1589,1666,0,0,15.545442676
289756641,1604,1735,0,0,15.545442676
289758641,1552,1825,0,0,15.545442676
289760641,1564,1789,0,0,15.54857764
289762641,1548,1692,0,0,15.551997602
289764641,1645,1687,0,0,15.552567596
289766641,1484,1716,0,0,15.552567596
289768641,1628,1641,0,0,15.552567596
289770641,1588,1562,0,0,15.552567596
289772641,1576,1621,0,0,15.552736824
289774641,1681,1665,0,0,15.552990666
289776641,1477,1710,0,0,15.553096434
289778641,1629,1671,0,0,15.553096434
289780641,1440,1564,0,0,15.553096434
289782641,1540,1587,0,0,15.553096434
289784641,1567,1761,0,0,15.553096434
289786641,1538,1652,0,0,15.553096434
289788641,1604,1696,0,0,15.553096434
289790641,1556,1781,0,0,15.553096434
289792641,1484,1553,0,0,15.553096434
289794641,1494,1737,0,0,15.553096434
289796641,1606,1625,0,0,15.553096434
289798641,1627,1743,0,0,15.553096434
289800641,1566,1809,0,0,15.553127524
289802641,1631,1709,0,0,15.553500611
289804641,1590,1729,0,0,15.553873698
289806641,1448,1706,0,0,15.553873698
289808641,1589,1666,0,0,15.553873698
289810641,1561,1821,0,0,15.553873698
289812641,1581,1664,0,0,15.553873698
289814641,1488,1642,0,0,15.553873698
289816641,1599,1721,0,0,15.553873698
289818641,1692,1827,0,0,15.553960078
289820641,1529,1747,0,0,15.554075252
289822641,1594,1645,0,0,15.554130785
289824641,1609,1756,0,0,15.554156497
289826641,1528,1697,0,0,15.55416721
289828641,1566,1736,0,0,15.55416721
289830641,1581,1592,0,0,15.55416721
289832641,1662,1709,0,0,15.55416721
289834641,1608,1741,0,0,15.554091393
289836641,1540,1738,0,0,15.553909431
289838641,1523,1886,0,0,15.552689464
289840641,1590,1807,0,0,15.549393486
289842641,1692,1720,0,0,15.546921503
289844641,1565,1809,0,0,15.546921503
289846641,1620,1649,0,0,15.546921503
289848641,1462,1733,0,0,15.546921503
289850641,1483,1653,0,0,15.546921503
289852641,1624,1766,0,0,15.546921503
289854641,1587,1655,0,0,15.546921503
289856641,1563,1622,0,0,15.546921503
289858641,1629,1673,0,0,15.546921503
289860641,1581,1800,0,0,15.547923933
289862641,1645,1629,0,0,15.549017492
289864641,1486,1641,0,0,15.549199752
289866641,1552,1690,0,0,15.549199752
289868641,1485,1831,0,0,15.549199752
289870641,1554,1710,0,0,15.549199752
289872641,1470,1770,0,0,15.549199752
289874641,1579,1730,0,0,15.549199752
289876641,1610,1715,0,0,15.549052937
289878641,1657,1550,0,0,15.548801253
289880641,1578,1717,0,0,15.548587641
289882641,1599,1651,0,0,15.548412101
289884641,1702,1744,0,0,15.548145919
289886641,1674,1678,0,0,15.547752839
289888641,1575,1780,0,0,15.547490786
289890641,1640,1743,0,0,15.547490786
289892641,1589,1719,0,0,15.547490786
289894641,1653,1815,0,0,15.547490786
289896641,1451,1659,0,0,15.547490786
289898641,1577,1788,0,0,15.547490786
289900641,1598,1556,0,0,15.547763322
289902641,1626,1574,0,0,15.551033762
289904641,1662,1678,0,0,15.554304203
289906641,1558,1815,0,0,15.554304203
289908641,1677,1687,0,0,15.554304203
289910641,1565,1525,0,0,15.554400616
289912641,1528,1496,0,0,15.554505794
289914641,1614,1697,0,0,15.558111783
289916641,1563,1708,0,0,15.562417934
289918641,1595,1740,0,0,15.563494471
289920641,1611,1669,0,0,15.563494471
289922641,1524,1659,0,0,15.563512352
289924641,1538,1684,0,0,15.563539172
289926641,1528,1697,0,0,15.563550347
289928641,1425,1595,0,0,15.563550347
289930641,1670,1748,0,0,15.563550347
289932641,1607,1718,0,0,15.563550347
289934641,1580,1742,0,0,15.563550347
289936641,1625,1781,0,0,15.563550347
289938641,1564,1739,0,0,15.563550347
289940641,1520,1661,0,0,15.563550347
289942641,1538,1552,0,0,15.563543096
289944641,1666,1719,0,0,15.563514091
289946641,1587,1769,0,0,15.56346218
289948641,1585,1690,0,0,15.563295737
289950641,1605,1697,0,0,15.563123699
289952641,1577,1706,0,0,15.562890103
289954641,1577,1817,0,0,15.562656508
289956641,1658,1699,0,0,15.562656508
289958641,1508,1895,0,0,15.562656508
289960641,1525,1717,0,0,15.559385783
289962641,1659,1770,0,0,15.55581772
289964641,1536,1688,0,0,15.557679933
289966641,1512,1717,0,0,15.560628201
289968641,1511,1705,0,0,15.559502683
289970641,1565,1726,0,0,15.557019237
289972641,1606,1722,0,0,15.556191421
289974641,1565,1676,0,0,15.556191421
289976641,1589,1613,0,0,15.556191421
289978641,1616,1777,0,0,15.556191421
289980641,1535,1753,0,0,15.556972953
289982641,1538,1597,0,0,15.558536017
289984641,1623,1597,0,0,15.559447805
289986641,1525,1829,0,0,15.559447805
289988641,1617,1607,0,0,15.559447805
289990641,1683,1696,0,0,15.559447805
289992641,1608,1820,0,0,15.559057039
289994641,1647,1758,0,0,15.557493974
289996641,1496,1678,0,0,15.556127759
289998641,1548,1734,0,0,15.55574579
290000641,1639,1723,0,0,15.555395651
290002641,1526,1737,0,0,15.555395651
290004641,1552,1651,0,0,15.555395651
290006641,1526,1750,0,0,15.554782446
290008641,1613,1683,0,0,15.554169242
290010641,1581,1755,0,0,15.554118142
290012641,1534,1565,0,0,15.554118142
290014641,1565,1798,0,0,15.554118142
290016641,1577,1718,0,0,15.554118142
290018641,1505,1694,0,0,15.554196983
290020641,1656,1720,0,0,15.554302104
290022641,1617,1651,0,0,15.554337145
290024641,1577,1696,0,0,15.554337145
290026641,1615,1683,0,0,15.554337145
290028641,1618,1750,0,0,15.554337145
290030641,1615,1615,0,0,15.554284584
290032641,1550,1717,0,0,15.554179463
290034641,1524,1707,0,0,15.553987304
290036641,1548,1628,0,0,15.553673295
290038641,1546,1752,0,0,15.553463955
290040641,1513,1754,0,0,15.553463955
290042641,1603,1692,0,0,15.553463955
290044641,1510,1737,0,0,15.553463955
290046641,1605,1768,0,0,15.553463955
290048641,1548,1625,0,0,15.553463955
290050641,1585,1642,0,0,15.553463955
290052641,1524,1641,0,0,15.553463955
290054641,1566,1679,0,0,15.553463955
290056641,1585,1715,0,0,15.553463955
290058641,1461,1716,0,0,15.553463955
290060641,1556,1785,0,0,15.55341963
290062641,1521,1633,0,0,15.553371275
290064641,1589,1670,0,0,15.553363216
290066641,1576,1659,0,0,15.553363216
290068641,1568,1861,0,0,15.553363216
290070641,1603,1767,0,0,15.553363216
290072641,1552,1801,0,0,15.55341674
290074641,1659,1691,0,0,15.553497027
290076641,1492,1641,0,0,15.553483646
290078641,1520,1752,0,0,15.553403359
290080641,1533,1761,0,0,15.553363216
290082641,1513,1671,0,0,15.553363216
290084641,1587,1696,0,0,15.553363216
290086641,1601,1678,0,0,15.553363216
290088641,1633,1683,0,0,15.553363216
290090641,1665,1754,0,0,15.553363216
290092641,1595,1611,0,0,15.553383287
290094641,1542,1704,0,0,15.553463574
290096641,1597,1667,0,0,15.553530479
290098641,1589,1707,0,0,15.553530479
290100641,1637,1677,0,0,15.553887112
290102641,1679,1654,0,0,15.558166709
290104641,1526,1629,0,0,15.562446306
290106641,1489,1795,0,0,15.562446306
290108641,1561,1668,0,0,15.562446306
290110641,1454,1713,0,0,15.562446306
290112641,1503,1760,0,0,15.562446306
290114641,1569,1780,0,0,15.562446306
290116641,1527,1592,0,0,15.562446306
290118641,1521,1716,0,0,15.562446306
290120641,1615,1657,0,0,15.562446306
290122641,1625,1738,0,0,15.562428755
290124641,1482,1747,0,0,15.562402428
290126641,1576,1585,0,0,15.562391458
290128641,1540,1730,0,0,15.562391458
290130641,1499,1666,0,0,15.562391458
290132641,1615,1717,0,0,15.562391458
290134641,1464,1805,0,0,15.562391458
290136641,1562,1817,0,0,15.562391458
290138641,1502,1717,0,0,15.562391458
290140641,1574,1760,0,0,15.562391458
290142641,1566,1589,0,0,15.562386508
290144641,1552,1738,0,0,15.562366708
290146641,1536,1704,0,0,15.562350208
290148641,1666,1645,0,0,15.562350208
290150641,1639,1743,0,0,15.562332762
290152641,1521,1691,0,0,15.562123412
290154641,1602,1739,0,0,15.561914062
290156641,1610,1656,0,0,15.561914062
