frame,valid,method,confidence,x_center_px,y_center_px,bbox_x_px,bbox_y_px,bbox_w_px,bbox_h_px,area_px,fill_ratio,circularity,mean_gray,y_top_blob_px,y_top_subpx,x_top_blob_px,top_columns_used,topo_ruler_mm,top_valid,top_reason,y_top_subpx_median,topo_ruler_mm_median,x_center_px_median,y_center_px_median,ruler_ok,ruler_reason,ruler_roi_x_px,ruler_roi_y_px,ruler_roi_w_px,ruler_roi_h_px,ruler_top_y_px,ruler_zero_y_px,ruler_top_x_px,ruler_zero_x_px,ruler_height_mm,px_per_mm,mm_per_px,ruler_tick_count,ruler_height_mm_config,video_width_px,video_height_px,sync_red_area_px,sync_red_centroid_x_px,sync_red_centroid_y_px,sync_raw_score,sync_score,sync_pulse,sync_event,sync_rising_edge,sync_falling_edge,sync_rising_frame,sync_falling_frame,sync_pulse_width_frames,time_video_ms,time_real_ms,frame_sync,time_sync_ms,time_from_sync_fall_ms,fps_playback,fps_capture,metadata_time_source,metadata_time_confidence,time_scale_detected,sync_pulse_width_ms
2887,True,dark_blob,0.6855448627974616,238.1103703463974,97.03207223534743,134.0,22.0,174.0,164.0,15449.5,0.5414038407625456,0.32561596535495824,22.826792620300516,22.0,22.916666666666668,214.0,159,26.073350694444443,True,OK,23.071428571428573,26.062872023809522,238.3386566163084,97.54916051827483,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,2752.0,50.097868217054256,124.14983042635659,1261.9582120724954,0.027931821771309824,0,LOW,0,0,114,186,72,97606.40794852619,8019.444444444444,2773,7702.777777777777,7502.777777777778,29.577976084546528,360.0,sync_led_known_width,PULSE_ESTIMATED,0.08216104467929591,200.0
2888,True,dark_blob,0.6884831399694527,238.66969776265864,96.2886301190632,135.0,21.0,173.0,165.0,15286.0,0.5355053424417586,0.3809235941656212,22.82203824926197,22.0,22.850877192982455,214.5,160,26.077805190058477,True,OK,23.071428571428573,26.062872023809522,238.3386566163084,97.03207223534743,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,2742.0,50.56023583758813,123.94888159494286,1261.4749632999071,0.02730995042686151,0,LOW,0,0,114,186,72,97640.21688789182,8022.222222222222,2774,7705.555555555556,7505.555555555556,29.577976084546528,360.0,sync_led_known_width,PULSE_ESTIMATED,0.08216104467929591,200.0
2889,True,dark_blob,0.6711117527769532,238.3386566163084,97.54916051827483,135.0,21.0,173.0,185.0,15654.5,0.48912669895328853,0.27776553136894,22.95519870032492,22.0,22.3,211.0,160,26.115104166666665,True,OK,23.071428571428573,26.062872023809522,238.3386566163084,97.03207223534743,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,2719.5,50.94459765888337,124.62198933627505,1253.3693698670113,0.016879222877013624,0,LOW,0,0,114,186,72,97674.02582725743,8025.0,2775,7708.333333333333,7508.333333333334,29.577976084546528,360.0,sync_led_known_width,PULSE_ESTIMATED,0.08216104467929591,200.0
2890,True,dark_blob,0.6972226893669797,238.90230657444738,96.6912621147059,136.0,22.0,172.0,161.0,15253.5,0.5508269536328182,0.43008391523102546,22.845168351252173,22.0,23.071428571428573,214.5,160,26.062872023809522,True,OK,23.071428571428573,26.062872023809522,238.3386566163084,97.03207223534743,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,2721.0,50.81930662746539,125.12685287271835,1255.2612289990414,0.019313772220286952,0,LOW,0,0,114,186,72,97707.83476662304,8027.777777777778,2776,7711.111111111111,7511.111111111111,29.577976084546528,360.0,sync_led_known_width,PULSE_ESTIMATED,0.08216104467929591,200.0
2891,True,dark_blob,0.6880602970743235,238.73662213761335,96.88889618275512,136.0,22.0,172.0,160.0,15233.5,0.5535428779069768,0.35191918996644145,22.889789615904267,23.0,23.5,214.5,158,26.033854166666664,True,OK,23.5,26.033854166666664,238.3386566163084,97.49899604827512,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,2724.0,50.64298825256975,125.50520068526674,1251.8954081845052,0.014982447168187583,0,LOW,0,0,114,186,72,97741.64370598865,8030.555555555555,2777,7713.888888888889,7513.88888888889,29.577976084546528,360.0,sync_led_known_width,PULSE_ESTIMATED,0.08216104467929591,200.0
2892,True,dark_blob,0.7009885427262257,237.4103812880487,97.49899604827512,135.0,22.0,173.0,161.0,15605.0,0.5602628083150828,0.4034776427048859,23.00503239604957,23.0,23.845238095238095,214.5,159,26.01047867063492,True,OK,23.5,26.033854166666664,238.3220566868345,97.54916051827483,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,2725.0,50.34403669724771,125.67113149847094,1251.4001810915452,0.014345161456199473,0,LOW,0,0,114,186,72,97775.45264535426,8033.333333333333,2778,7716.666666666667,7516.666666666667,29.577976084546528,360.0,sync_led_known_width,PULSE_ESTIMATED,0.08216104467929591,200.0
2893,True,dark_blob,0.6877686184585943,238.3220566868345,97.94779129529634,135.0,23.0,173.0,162.0,15371.0,0.548455006065796,0.34132756127391795,22.854009945174038,23.0,23.785714285714285,214.0,159,26.014508928571427,True,OK,23.657894736842106,26.023163377192983,238.06470169995475,97.49899604827512,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,2716.0,50.312837506136475,125.47907461953852,1250.599778654806,0.013315159172347161,0,LOW,0,0,114,186,72,97809.26158471988,8036.111111111111,2779,7719.444444444444,7519.444444444445,29.577976084546528,360.0,sync_led_known_width,PULSE_ESTIMATED,0.08216104467929591,200.0
2894,True,dark_blob,0.689253638588873,238.06470169995475,97.61121883954925,135.0,23.0,173.0,162.0,15471.0,0.5520231213872833,0.3353218510798939,22.88240136786777,23.0,23.5,213.5,161,26.033854166666664,True,OK,23.675925925925927,26.021942515432098,237.5825455013184,97.49899604827512,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,2721.0,50.2824329290702,125.46049246600515,1248.5400908503677,0.01066463857768614,0,LOW,0,0,114,186,72,97843.07052408549,8038.88888888889,2780,7722.222222222223,7522.222222222222,29.577976084546528,360.0,sync_led_known_width,PULSE_ESTIMATED,0.08216104467929591,200.0
2895,True,dark_blob,0.6836819942655705,237.12253999937622,99.40333094220753,135.0,22.0,173.0,185.0,16031.5,0.5009061084205593,0.3166595618213501,23.086470300659983,23.0,23.657894736842106,210.0,162,26.023163377192983,True,OK,23.675925925925927,26.021942515432098,237.4103812880487,97.49899604827512,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,2700.0,50.53993827160493,125.19641975308642,1248.5501952386949,0.010677641465453799,0,LOW,0,0,114,186,72,97876.8794634511,8041.666666666666,2781,7725.0,7525.0,29.577976084546528,360.0,sync_led_known_width,PULSE_ESTIMATED,0.08216104467929591,200.0
2896,True,dark_blob,0.6975083272823159,236.9148504171822,97.40554973932721,135.0,22.0,173.0,163.0,15760.5,0.5589027979715593,0.3577741656924335,23.000746640119463,23.0,23.725,213.5,162,26.018619791666662,True,OK,23.675925925925927,26.021942515432098,237.5825455013184,97.61121883954925,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,2698.5,50.55611141992465,125.18306466555494,1247.2021029411765,0.008942841467911944,0,LOW,0,0,114,186,72,97910.68840281671,8044.444444444444,2782,7727.777777777778,7527.777777777777,29.577976084546528,360.0,sync_led_known_width,PULSE_ESTIMATED,0.08216104467929591,200.0
2897,True,dark_blob,0.6926684955577698,237.5825455013184,97.27831371792398,135.0,22.0,173.0,163.0,15549.0,0.551402532004681,0.35464632178410443,22.8391449650041,23.0,23.675925925925927,213.5,162,26.021942515432098,True,OK,23.675925925925927,26.021942515432098,237.5825455013184,97.61121883954925,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,2679.5,50.44112707594701,125.30185979971387,1238.2459733767653,0.0,0,LOW,0,0,114,186,72,97944.49734218232,8047.222222222223,2783,7730.555555555555,7530.555555555556,29.577976084546528,360.0,sync_led_known_width,PULSE_ESTIMATED,0.08216104467929591,200.0
2898,True,dark_blob,0.6996551221679275,237.27027925175537,97.14840542423755,134.0,23.0,174.0,162.0,15547.5,0.5515644955300127,0.4138264325889256,22.907627225659805,23.0,23.648809523809526,213.5,165,26.023778521825395,True,OK,23.725,26.018619791666662,237.5825455013184,97.85207929325576,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,2707.0,50.30304149735254,125.55196404383695,1245.253256688934,0.0064349579351425604,0,LOW,0,0,114,186,72,97978.30628154795,8050.000000000001,2784,7733.333333333333,7533.333333333333,29.577976084546528,360.0,sync_led_known_width,PULSE_ESTIMATED,0.08216104467929591,200.0
2899,True,dark_blob,0.6760142972225367,237.76546022374808,98.73712806691051,135.0,23.0,173.0,183.0,15583.0,0.49221390441896457,0.3215285303017246,22.940037712130735,23.0,23.772727272727273,213.0,165,26.015388257575758,True,OK,23.772727272727273,26.015388257575758,237.5825455013184,97.73603504928806,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,2707.5,50.25244690674054,125.95315481686671,1250.553954725358,0.01325619039636636,0,LOW,0,0,114,186,72,98012.11522091356,8052.777777777777,2785,7736.11111111111,7536.111111111111,29.577976084546528,360.0,sync_led_known_width,PULSE_ESTIMATED,0.08216104467929591,200.0
2900,True,dark_blob,0.6981503728761069,237.63896789485023,97.85207929325576,135.0,23.0,173.0,162.0,15470.0,0.5519874402340683,0.40990459795169504,22.898724538359033,24.0,24.03846153846154,213.0,162,25.997395833333332,True,OK,24.0,26.0,237.63896789485023,97.85207929325576,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,2717.5,50.352713891444346,126.13621588469793,1250.9319602974213,0.01374262894860304,0,LOW,0,0,114,186,72,98045.92416027917,8055.555555555556,2786,7738.888888888889,7538.888888888889,29.577976084546528,360.0,sync_led_known_width,PULSE_ESTIMATED,0.08216104467929591,200.0
2901,True,dark_blob,0.6863930700644785,237.7946924811949,98.0862498785897,134.0,23.0,174.0,163.0,15443.5,0.5445137860517594,0.3281798948506994,22.85537583254044,24.0,24.071428571428573,213.0,161,25.99516369047619,True,OK,24.0,26.0,237.76546022374808,97.97916396629941,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,2712.0,50.44438298918387,126.18823746312684,1247.3029840446666,0.009072660871530538,0,LOW,0,0,114,186,72,98079.73309964479,8058.333333333334,2787,7741.666666666666,7541.666666666667,29.577976084546528,360.0,sync_led_known_width,PULSE_ESTIMATED,0.08216104467929591,200.0
2902,True,dark_blob,0.6988988587675182,237.41451366965185,97.73603504928806,134.0,23.0,174.0,163.0,15521.0,0.5472463154925604,0.41827046087128344,22.881277672359268,24.0,24.0,213.0,166,26.0,True,OK,24.0,26.0,237.7946924811949,98.0862498785897,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,2723.5,50.327703322930056,125.82118597393061,1253.38710399234,0.01690204413386163,0,LOW,0,0,114,186,72,98113.5420390104,8061.111111111112,2788,7744.444444444444,7544.444444444444,29.577976084546528,360.0,sync_led_known_width,PULSE_ESTIMATED,0.08216104467929591,200.0
2903,True,dark_blob,0.7041549921617603,238.05845755022682,97.97916396629941,142.0,23.0,166.0,163.0,15430.0,0.5702564860669672,0.4308268989018571,22.859288487239862,24.0,24.135714285714286,213.5,161,25.99081101190476,True,OK,24.0,26.0,238.00441285161514,97.97916396629941,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,2709.0,50.21077888519749,125.74947705180263,1250.83930500314,0.013623394972867657,0,LOW,0,0,114,186,72,98147.35097837601,8063.888888888888,2789,7747.222222222222,7547.222222222223,29.577976084546528,360.0,sync_led_known_width,PULSE_ESTIMATED,0.08216104467929591,200.0
2904,True,dark_blob,0.6983374689799073,238.0881168831169,98.20603896103896,140.0,23.0,168.0,164.0,15400.0,0.5589430894308943,0.4068326265401075,22.865727759367832,23.0,23.98076923076923,213.5,162,26.001302083333332,True,OK,24.0,26.0,238.05845755022682,97.97916396629941,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,2707.5,50.000246229609104,125.735918744229,1249.548510041254,0.01196232836724367,0,LOW,0,0,114,186,72,98181.15991774162,8066.666666666666,2790,7750.0,7550.0,29.577976084546528,360.0,sync_led_known_width,PULSE_ESTIMATED,0.08216104467929591,200.0
2905,True,dark_blob,0.674155781560065,238.06942525781477,99.0624324005954,134.0,23.0,174.0,186.0,15563.5,0.48088925967123963,0.3283103814984987,22.886000251794034,23.0,23.645833333333336,209.5,162,26.02398003472222,True,OK,24.0,26.0,238.06942525781477,97.93066354359824,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,2708.5,50.079195126453754,125.75866100547658,1249.370514618659,0.011733273977385562,0,LOW,0,0,114,186,72,98214.96885710723,8069.444444444444,2791,7752.777777777778,7552.777777777778,29.577976084546528,360.0,sync_led_known_width,PULSE_ESTIMATED,0.08216104467929591,200.0
2906,True,dark_blob,0.7022704348435969,238.00441285161514,97.58808312682056,141.0,23.0,167.0,163.0,15334.0,0.5633150876161787,0.43964143132377415,22.86030871709473,23.0,24.0,213.0,161,26.0,True,OK,24.055555555555557,25.996238425925924,238.06942525781477,97.97916396629941,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,2718.5,50.16301882165409,125.8255165225921,1249.4998519507058,0.01189971243544212,0,LOW,0,0,114,186,72,98248.77779647284,8072.222222222223,2792,7755.555555555556,7555.555555555556,29.577976084546528,360.0,sync_led_known_width,PULSE_ESTIMATED,0.08216104467929591,200.0
2907,True,dark_blob,0.6994768905912108,238.1382852799044,97.87200955638811,139.0,23.0,169.0,163.0,15347.5,0.5571387083892982,0.4252389893851263,22.81160440122825,23.0,24.055555555555557,213.0,161,25.996238425925924,True,OK,24.0,26.0,238.06942525781477,97.93066354359824,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,2712.0,50.14564896755162,125.99256391347099,1247.0808311384255,0.008786782180649879,0,LOW,0,0,114,186,72,98282.58673583847,8074.999999999999,2793,7758.333333333334,7558.333333333334,29.577976084546528,360.0,sync_led_known_width,PULSE_ESTIMATED,0.08216104467929591,200.0
2908,True,dark_blob,0.693843595613763,238.07021481939339,97.93066354359824,135.0,23.0,173.0,163.0,15369.5,0.545037058051704,0.3980572915459687,22.832769299533876,24.0,24.071428571428573,213.0,161,25.99516369047619,True,OK,24.0,26.0,238.00441285161514,97.93066354359824,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,2701.5,50.24147078783391,126.099327534086,1243.4236133554386,0.0040804713348607255,0,LOW,0,0,114,186,72,98316.39567520408,8077.777777777777,2794,7761.111111111111,7561.111111111111,29.577976084546528,360.0,sync_led_known_width,PULSE_ESTIMATED,0.08216104467929591,200.0
2909,True,dark_blob,0.6766746498876588,237.65381965423302,99.66769485165517,135.0,23.0,173.0,187.0,15723.5,0.48602825260424715,0.31997237046238647,22.869868560393694,23.6,24.083333333333336,212.5,161,25.99435763888889,True,OK,24.0,26.0,237.65381965423302,97.93066354359824,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,2702.0,50.271095484826056,126.05853688625707,1242.7284089955526,0.0031858437755745714,0,LOW,0,0,114,186,72,98350.2046145697,8080.555555555556,2795,7763.88888888889,7563.888888888889,29.577976084546528,360.0,sync_led_known_width,PULSE_ESTIMATED,0.08216104467929591,200.0
2910,True,dark_blob,0.6918693419155901,237.31265723015795,97.80728576210063,135.0,23.0,173.0,164.0,15436.5,0.5440751445086706,0.3766162893223926,22.92818100927927,24.0,23.906593406593405,213.5,163,26.006324404761905,True,OK,23.928571428571427,26.004836309523807,237.46146355036169,98.952474209152,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,2702.5,50.030218933086644,126.03700277520814,1257.3695082310999,0.02202682296119346,0,LOW,0,0,114,186,72,98384.0135539353,8083.333333333334,2796,7766.666666666667,7566.666666666666,29.577976084546528,360.0,sync_led_known_width,PULSE_ESTIMATED,0.08216104467929591,200.0
2911,True,dark_blob,0.6728075681808605,237.46146355036169,98.952474209152,134.0,23.0,174.0,186.0,15574.0,0.48121369422815474,0.3172882165014951,23.020250298723347,24.0,23.928571428571427,209.0,163,26.004836309523807,True,OK,23.906593406593405,26.006324404761905,237.31265723015795,99.66769485165517,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,2711.0,50.02932497233493,125.90034427640477,1267.1760837289055,0.03464646864925507,0,LOW,0,0,114,186,72,98417.82249330092,8086.11111111111,2797,7769.444444444445,7569.444444444444,29.577976084546528,360.0,sync_led_known_width,PULSE_ESTIMATED,0.08216104467929591,200.0
2912,True,dark_blob,0.684010313101652,234.78100493755446,104.82334204666472,133.0,23.0,175.0,213.0,17215.0,0.4618376928236083,0.2534426600283167,23.60620525059666,23.0,23.875,209.0,169,26.008463541666664,True,OK,23.875,26.008463541666664,235.00336978199573,100.56922294365818,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,2712.5,50.02924731182795,125.77757296466973,1269.2694615159496,0.03734034338357662,0,LOW,0,0,114,186,72,98451.63143266653,8088.888888888889,2798,7772.222222222222,7572.222222222222,29.577976084546528,360.0,sync_led_known_width,PULSE_ESTIMATED,0.08216104467929591,200.0
2913,True,dark_blob,0.703290810983858,234.71915861284822,100.56922294365818,133.0,23.0,175.0,184.0,16710.5,0.5189596273291925,0.3706931126752314,23.544146155201787,23.0,23.684659090909093,209.5,170,26.02135120738636,True,OK,23.875,26.008463541666664,234.78100493755446,100.99032299857485,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,2711.5,50.00159813141557,125.63113897596655,1270.4469950213372,0.038855658860129864,0,LOW,0,0,114,186,72,98485.44037203214,8091.666666666667,2799,7775.0,7575.0,29.577976084546528,360.0,sync_led_known_width,PULSE_ESTIMATED,0.08216104467929591,200.0
2914,True,dark_blob,0.7019357027924216,234.74362424133705,100.99032299857485,133.0,23.0,175.0,184.0,16723.5,0.5193633540372671,0.3569167067744806,23.534760926958054,23.0,23.788537549407117,209.5,170,26.014317770092223,True,OK,23.875,26.008463541666664,234.74362424133705,101.95709512578615,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,2713.5,50.064246667895084,125.70032553282967,1270.578781512605,0.03902524903221844,0,LOW,0,0,114,186,72,98519.24931139775,8094.444444444445,2800,7777.777777777777,7577.777777777777,29.577976084546528,360.0,sync_led_known_width,PULSE_ESTIMATED,0.08216104467929591,200.0
2915,True,dark_blob,0.6746250865641619,235.00336978199573,104.59903524025661,133.0,23.0,175.0,213.0,16964.5,0.45511737089201876,0.21672801357329557,23.5036248561565,23.0,23.61025641025641,208.5,170,26.02638888888889,True,OK,23.875,26.008463541666664,234.74362424133705,101.95709512578615,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,2716.5,50.08675378857598,125.77992514878213,1271.6126309856804,0.04035566392046565,0,LOW,0,0,114,186,72,98553.05825076337,8097.222222222222,2801,7780.555555555556,7580.555555555556,29.577976084546528,360.0,sync_led_known_width,PULSE_ESTIMATED,0.08216104467929591,200.0
2916,True,dark_blob,0.7251970734502349,233.69518944231586,102.54606408916754,133.0,23.0,175.0,185.0,17226.0,0.53207722007722,0.4702613829522984,23.826069572171132,24.0,24.0,208.5,169,26.0,True,OK,23.94642857142857,26.003627232142858,234.71915861284822,101.95709512578615,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,2712.0,50.06022615535889,125.95655113077677,1270.7437936368576,0.03923759579310028,0,LOW,0,0,114,186,72,98586.86719012898,8100.0,2802,7783.333333333333,7583.333333333333,29.577976084546528,360.0,sync_led_known_width,PULSE_ESTIMATED,0.08216104467929591,200.0
2917,True,dark_blob,0.7127759222690258,234.17749606918238,101.95709512578615,133.0,23.0,175.0,186.0,16960.0,0.5210445468509984,0.4179179021233637,23.715552207671802,23.0,24.06832298136646,210.5,169,25.99537396480331,True,OK,23.94642857142857,26.003627232142858,234.38170608982813,102.54606408916754,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,2719.0,50.09059703322299,126.08170896162804,1274.5136504229483,0.04408885676038136,0,LOW,0,0,114,186,72,98620.6761294946,8102.777777777778,2803,7786.111111111111,7586.111111111111,29.577976084546528,360.0,sync_led_known_width,PULSE_ESTIMATED,0.08216104467929591,200.0
2918,True,dark_blob,0.7010096872872809,234.8698635594064,101.83620157354845,133.0,23.0,175.0,185.0,16735.0,0.5169111969111969,0.3516036279308171,23.49202626641651,23.2,24.1,210.5,171,25.993229166666662,True,OK,23.94642857142857,26.003627232142858,234.17749606918238,103.62091235063653,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,2714.5,50.15429483637256,126.0348744397372,1274.9470616087344,0.04464659433177793,0,LOW,0,0,114,186,72,98654.48506886022,8105.555555555556,2804,7788.888888888889,7588.888888888889,29.577976084546528,360.0,sync_led_known_width,PULSE_ESTIMATED,0.08216104467929591,200.0
2919,True,dark_blob,0.6847221017945138,234.09748645887544,104.81233254303282,134.0,23.0,174.0,213.0,17293.0,0.46659651394959795,0.2405986629624957,23.575587969244687,23.0,23.94642857142857,208.5,172,26.003627232142858,True,OK,24.0,26.0,234.17749606918238,103.62091235063653,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,2722.0,50.00716385011021,125.88096987509185,1277.788718546909,0.04830339621280246,0,LOW,0,0,114,186,72,98688.29400822583,8108.333333333332,2805,7791.666666666667,7591.666666666667,29.577976084546528,360.0,sync_led_known_width,PULSE_ESTIMATED,0.08216104467929591,200.0
2920,True,dark_blob,0.7054287521358373,234.38170608982813,103.62091235063653,134.0,23.0,174.0,190.0,17058.5,0.5159860859044162,0.3522450807551618,23.61400379724987,23.0,23.88095238095238,209.5,166,26.008060515873012,True,OK,24.06832298136646,25.99537396480331,234.38170608982813,104.81233254303282,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,2719.5,50.07329778758349,125.88251516822946,1277.9708728652752,0.04853780250058826,0,LOW,0,0,114,186,72,98722.10294759144,8111.11111111111,2806,7794.444444444444,7594.444444444444,29.577976084546528,360.0,sync_led_known_width,PULSE_ESTIMATED,0.08216104467929591,200.0
2921,True,dark_blob,0.681661947676087,233.5545649901266,105.97215123707748,133.0,23.0,175.0,215.0,17218.0,0.45762126245847173,0.241162104553908,23.60269149963091,23.0,23.833333333333332,207.0,166,26.01128472222222,True,OK,24.071428571428573,25.99516369047619,234.8698635594064,105.23890468474526,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,2718.0,50.09915378955114,125.77980132450331,1278.15136781921,0.04877007342611679,0,LOW,0,0,114,186,72,98755.91188695705,8113.888888888889,2807,7797.222222222223,7597.222222222223,29.577976084546528,360.0,sync_led_known_width,PULSE_ESTIMATED,0.08216104467929591,200.0
2922,True,dark_blob,0.6817704639627522,235.16933158050279,105.23890468474526,133.0,23.0,175.0,192.0,16354.5,0.4867410714285714,0.295640156143578,23.64449500089804,24.0,24.071428571428573,208.0,166,25.99516369047619,True,OK,24.071428571428573,25.99516369047619,235.1203497630988,105.97215123707748,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,2725.0,50.08220183486239,125.83211009174312,1279.2162586903125,0.050140434108372524,0,LOW,0,0,114,186,72,98789.72082632266,8116.666666666667,2808,7800.0,7600.0,29.577976084546528,360.0,sync_led_known_width,PULSE_ESTIMATED,0.08216104467929591,200.0
2923,True,dark_blob,0.6835163560980868,235.1203497630988,117.00215634489648,144.0,25.0,164.0,219.0,16849.5,0.46913631807550954,0.29062183328932745,24.226968904388258,26.0,25.09027777777778,205.5,162,25.926179108796294,True,OK,25.09027777777778,25.926179108796294,235.16933158050279,117.00215634489648,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,2728.5,50.02064626473642,125.85254413291796,1279.8012897526503,0.05089328455294053,0,LOW,0,0,114,186,72,98823.52976568828,8119.444444444443,2809,7802.777777777778,7602.777777777778,29.577976084546528,360.0,sync_led_known_width,PULSE_ESTIMATED,0.08216104467929591,200.0
2924,True,dark_blob,0.6895304803134312,235.27384561567163,130.52072644589552,144.0,27.0,164.0,222.0,17152.0,0.4711052515930565,0.3041184559370113,24.494516165885983,37.0,37.588235294117645,209.0,154,25.07996323529412,True,OK,37.588235294117645,25.07996323529412,235.27384561567163,130.52072644589552,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,2724.5,50.056707652780325,125.83599437205602,1279.1138652984196,0.05000866860809393,0,LOW,0,0,114,186,72,98857.3387050539,8122.222222222222,2810,7805.555555555556,7605.555555555555,29.577976084546528,360.0,sync_led_known_width,PULSE_ESTIMATED,0.08216104467929591,200.0
2925,True,dark_blob,0.705857096234709,235.63552479815453,143.18454440599768,145.0,57.0,163.0,200.0,17195.5,0.5274693251533742,0.3270423657004463,24.195199817570263,57.0,59.65800415800416,217.5,158,23.58565596846847,True,OK,59.65800415800416,23.58565596846847,235.63552479815453,143.18454440599768,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,2718.5,50.1002391024462,125.86653178836367,1279.6135631344737,0.05065170752045483,0,LOW,0,0,114,186,72,98891.14764441951,8125.0,2811,7808.333333333334,7608.333333333333,29.577976084546528,360.0,sync_led_known_width,PULSE_ESTIMATED,0.08216104467929591,200.0
