frame,decisao,explicacao,confianca_selecionada,topo_ruler_mm,bbox_altura_px,bbox_largura_px,bbox_aspect,area_px,componentes_encontrados_na_mascara,componentes_rejeitados,candidatos_aceitos_no_frame,threshold_usado,percentil_escuro_q
143,candidato_selecionado,OK,0.8106707605909227,11.132741985683161,169.0,217.0,1.2840236686390532,28997.5,8,7,1,75.0,73.0
144,candidato_selecionado,OK,0.811739815824869,11.130718954248366,169.0,217.0,1.2840236686390532,29101.0,8,7,1,75.0,73.0
145,candidato_selecionado,OK,0.8117019248032166,11.180176749062197,170.0,219.0,1.2882352941176471,29309.0,8,7,1,75.0,73.0
146,candidato_selecionado,OK,0.8130290084275257,11.281434796140678,171.0,218.0,1.2748538011695907,29438.5,8,7,1,75.0,73.0
147,candidato_selecionado,OK,0.8154601116372696,11.39978213507625,172.0,218.0,1.2674418604651163,29707.5,8,7,1,75.0,73.0
148,candidato_selecionado,OK,0.8174001588047202,11.539884903142998,173.0,218.0,1.260115606936416,29989.0,8,7,1,75.0,72.0
149,candidato_selecionado,OK,0.8193147073476281,11.712037037037037,175.0,217.0,1.24,30321.5,8,7,1,75.0,72.0
150,candidato_selecionado,OK,0.8202450815582959,11.874033064206074,177.0,217.0,1.2259887005649717,30740.5,8,7,1,75.0,72.0
151,candidato_selecionado,OK,0.8217570691127103,12.145424836601306,180.0,216.0,1.2,31227.5,8,7,1,75.0,71.0
152,candidato_selecionado,OK,0.8235519322026513,12.426470588235293,183.0,216.0,1.180327868852459,31844.0,8,7,1,75.0,71.0
153,candidato_selecionado,OK,0.8237277699735841,12.815686274509803,188.0,217.0,1.1542553191489362,32623.5,8,7,1,75.0,70.0
154,candidato_selecionado,OK,0.8268998932099145,13.372912127814088,194.0,216.0,1.1134020618556701,33540.0,8,7,1,75.0,69.0
155,candidato_selecionado,OK,0.8270960033313199,13.977124183006534,201.0,216.0,1.0746268656716418,34565.0,8,7,1,75.0,69.0
156,candidato_selecionado,OK,0.817729078177651,14.699346405228757,211.0,216.0,1.0236966824644549,35313.5,10,9,1,75.0,70.0
157,candidato_selecionado,OK,0.765792958568236,15.874727668845315,222.0,216.0,0.972972972972973,32488.5,11,10,1,75.0,70.0
158,candidato_selecionado,OK,0.7679245266155937,17.248366013071895,208.0,215.0,1.0336538461538463,28346.5,13,12,1,75.0,72.0
159,candidato_selecionado,OK,0.601648260423462,22.438697318007662,225.0,213.0,0.9466666666666667,15143.0,18,17,1,75.0,73.0
160,candidato_selecionado,OK,0.6481198633497086,22.473856209150327,198.0,281.0,1.4191919191919191,18129.0,10,9,1,75.0,73.0
161,candidato_selecionado,OK,0.7926112822263885,23.844296858528356,210.0,283.0,1.3476190476190477,35501.0,8,7,1,75.0,69.0
162,candidato_selecionado,OK,0.791658543870307,23.941176470588236,211.0,284.0,1.3459715639810426,35869.5,8,7,1,75.0,69.0
163,candidato_selecionado,OK,0.8046679373472982,23.97337206487533,212.0,284.0,1.3396226415094339,36776.0,7,6,1,75.0,69.0
164,candidato_selecionado,OK,0.8066826539729033,23.996709980288408,212.0,285.0,1.3443396226415094,37082.0,9,8,1,75.0,69.0
165,candidato_selecionado,OK,0.8075687315464191,24.05854791715883,214.0,285.0,1.3317757009345794,37437.5,10,9,1,75.0,69.0
166,candidato_selecionado,OK,0.8077100377082681,24.05683432793407,215.0,286.0,1.330232558139535,37888.0,9,8,1,75.0,69.0
167,candidato_selecionado,OK,0.8082920430966598,24.014001877346683,216.0,286.0,1.3240740740740742,37991.5,8,7,1,75.0,69.0
168,candidato_selecionado,OK,0.805152217321284,23.935324463118576,216.0,286.0,1.3240740740740742,37893.5,9,8,1,75.0,69.0
169,candidato_selecionado,OK,0.8035118977155783,23.943790849673203,216.0,287.0,1.3287037037037037,37910.5,8,7,1,75.0,69.0
170,candidato_selecionado,OK,0.8057593812004441,24.032366371206017,215.0,286.0,1.330232558139535,37861.5,11,10,1,75.0,69.0
171,candidato_selecionado,OK,0.8082847728300463,24.08713215559976,216.0,286.0,1.3240740740740742,37826.0,10,9,1,75.0,69.0
