frame,time_video_s,time_real_s,x_center_px,y_center_px,radius_px,x_left_px,y_top_px,x_right_px,y_bottom_px,confidence,valid,method,fixed_radius_px,y_top_fixed_px,y_bottom_fixed_px,x_left_fixed_px,x_right_fixed_px,mm_per_px,y_top_fixed_ruler_mm,y_center_ruler_mm,y_top_raw_ruler_mm,y_top_fixed_mm_from_ruler_top,y_center_mm_from_ruler_top,z_top_fixed_mm_rel,z_center_mm_rel,roi_x_px,roi_y_px,roi_w_px,roi_h_px,video_fps,time_scale
1576,53.399188165003686,53.399188165003686,214.0,317.0,55.0,159.0,262.0,269.0,372.0,0.6051010905938068,True,hough,58.0,259.0,375.0,156.0,272.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1577,53.43307089861092,53.43307089861092,189.0,296.0,57.0,132.0,239.0,246.0,353.0,0.5964112414235452,True,hough,58.0,238.0,354.0,131.0,247.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1578,53.46695363221816,53.46695363221816,208.0,315.0,57.0,151.0,258.0,265.0,372.0,0.593459158342791,True,hough,58.0,257.0,373.0,150.0,266.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1579,53.50083636582539,53.50083636582539,203.0,316.0,59.0,144.0,257.0,262.0,375.0,0.5780931912845366,True,hough,58.0,258.0,374.0,145.0,261.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1580,53.53471909943263,53.53471909943263,204.0,320.0,55.0,149.0,265.0,259.0,375.0,0.605785831462825,True,hough,58.0,262.0,378.0,146.0,262.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1581,53.568601833039864,53.568601833039864,208.0,315.0,57.0,151.0,258.0,265.0,372.0,0.5936026714355342,True,hough,58.0,257.0,373.0,150.0,266.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1582,53.60248456664711,53.60248456664711,208.0,315.0,57.0,151.0,258.0,265.0,372.0,0.5936976965395007,True,hough,58.0,257.0,373.0,150.0,266.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1583,53.63636730025434,53.63636730025434,210.0,317.0,58.0,152.0,259.0,268.0,375.0,0.5833925985124886,True,hough,58.0,259.0,375.0,152.0,268.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1584,53.67025003386158,53.67025003386158,208.0,315.0,57.0,151.0,258.0,265.0,372.0,0.5938240583021859,True,hough,58.0,257.0,373.0,150.0,266.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1585,53.70413276746881,53.70413276746881,168.0,289.0,54.0,114.0,235.0,222.0,343.0,0.6217625392559283,True,hough,58.0,231.0,347.0,110.0,226.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1586,53.73801550107605,53.73801550107605,138.0,303.0,58.0,80.0,245.0,196.0,361.0,0.6002936882085734,True,hough,58.0,245.0,361.0,80.0,196.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1587,53.771898234683285,53.771898234683285,148.0,309.0,68.0,80.0,241.0,216.0,377.0,0.515264261377582,True,hough,58.0,251.0,367.0,90.0,206.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1588,53.80578096829052,53.80578096829052,140.0,295.0,83.0,57.0,212.0,223.0,378.0,0.3630858697986652,False,hough,58.0,237.0,353.0,82.0,198.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1589,53.839663701897756,53.839663701897756,142.0,302.0,59.0,83.0,243.0,201.0,361.0,0.5930330139101871,True,hough,58.0,244.0,360.0,84.0,200.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1590,53.87354643550499,53.87354643550499,142.0,302.0,59.0,83.0,243.0,201.0,361.0,0.5931184512281549,True,hough,58.0,244.0,360.0,84.0,200.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1591,53.90742916911223,53.90742916911223,140.0,314.0,64.0,76.0,250.0,204.0,378.0,0.5452415505185365,True,hough,58.0,256.0,372.0,82.0,198.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1592,53.94131190271946,53.94131190271946,148.0,309.0,68.0,80.0,241.0,216.0,377.0,0.5153644820587534,True,hough,58.0,251.0,367.0,90.0,206.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1593,53.9751946363267,53.9751946363267,147.0,313.0,70.0,77.0,243.0,217.0,383.0,0.49682220885958245,True,hough,58.0,255.0,371.0,89.0,205.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1594,54.009077369933934,54.009077369933934,189.0,296.0,57.0,132.0,239.0,246.0,353.0,0.5970187785791474,True,hough,58.0,238.0,354.0,131.0,247.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1595,54.04296010354117,54.04296010354117,206.0,315.0,57.0,149.0,258.0,263.0,372.0,0.594947020589466,True,hough,58.0,257.0,373.0,148.0,264.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1596,54.076842837148405,54.076842837148405,170.0,289.0,54.0,116.0,235.0,224.0,343.0,0.6213498767059438,True,hough,58.0,231.0,347.0,112.0,228.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1597,54.11072557075564,54.11072557075564,208.0,315.0,57.0,151.0,258.0,265.0,372.0,0.5941752396030504,True,hough,58.0,257.0,373.0,150.0,266.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1598,54.144608304362876,54.144608304362876,208.0,315.0,57.0,151.0,258.0,265.0,372.0,0.5939275700670842,True,hough,58.0,257.0,373.0,150.0,266.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1599,54.17849103797011,54.17849103797011,214.0,317.0,55.0,159.0,262.0,269.0,372.0,0.6060257104681361,True,hough,58.0,259.0,375.0,156.0,272.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1600,54.21237377157735,54.21237377157735,214.0,317.0,55.0,159.0,262.0,269.0,372.0,0.6061208556803839,True,hough,58.0,259.0,375.0,156.0,272.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1601,54.24625650518458,54.24625650518458,186.0,296.0,58.0,128.0,238.0,244.0,354.0,0.5899960393109923,True,hough,58.0,238.0,354.0,128.0,244.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1602,54.28013923879182,54.28013923879182,168.0,289.0,54.0,114.0,235.0,222.0,343.0,0.6219679391851727,True,hough,58.0,231.0,347.0,110.0,226.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1603,54.314021972399054,54.314021972399054,148.0,309.0,68.0,80.0,241.0,216.0,377.0,0.5154846045993242,True,hough,58.0,251.0,367.0,90.0,206.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1604,54.34790470600629,54.34790470600629,168.0,289.0,54.0,114.0,235.0,222.0,343.0,0.6219588722998074,True,hough,58.0,231.0,347.0,110.0,226.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1605,54.381787439613525,54.381787439613525,138.0,316.0,62.0,76.0,254.0,200.0,378.0,0.5606444547916445,True,hough,58.0,258.0,374.0,80.0,196.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1606,54.41567017322076,54.41567017322076,142.0,302.0,59.0,83.0,243.0,201.0,361.0,0.5931756325355719,True,hough,58.0,244.0,360.0,84.0,200.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1607,54.449552906827996,54.449552906827996,168.0,289.0,54.0,114.0,235.0,222.0,343.0,0.6220538240038351,True,hough,58.0,231.0,347.0,110.0,226.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1608,54.48343564043523,54.48343564043523,208.0,315.0,57.0,151.0,258.0,265.0,372.0,0.5945480344664076,True,hough,58.0,257.0,373.0,150.0,266.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1609,54.51731837404247,54.51731837404247,208.0,315.0,57.0,151.0,258.0,265.0,372.0,0.5945932485477217,True,hough,58.0,257.0,373.0,150.0,266.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1610,54.55120110764971,54.55120110764971,208.0,315.0,57.0,151.0,258.0,265.0,372.0,0.5945915935526194,True,hough,58.0,257.0,373.0,150.0,266.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1611,54.585083841256946,54.585083841256946,212.0,317.0,57.0,155.0,260.0,269.0,374.0,0.5912331442252978,True,hough,58.0,259.0,375.0,154.0,270.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1612,54.61896657486418,54.61896657486418,208.0,315.0,57.0,151.0,258.0,265.0,372.0,0.5944449123951234,True,hough,58.0,257.0,373.0,150.0,266.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1613,54.65284930847142,54.65284930847142,208.0,315.0,57.0,151.0,258.0,265.0,372.0,0.5945137366173239,True,hough,58.0,257.0,373.0,150.0,266.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1614,54.68673204207865,54.68673204207865,210.0,316.0,58.0,152.0,258.0,268.0,374.0,0.5848659518492765,True,hough,58.0,258.0,374.0,152.0,268.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1615,54.72061477568589,54.72061477568589,210.0,316.0,58.0,152.0,258.0,268.0,374.0,0.5847846030740935,True,hough,58.0,258.0,374.0,152.0,268.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1616,54.754497509293124,54.754497509293124,188.0,297.0,58.0,130.0,239.0,246.0,355.0,0.5900521933914555,True,hough,58.0,239.0,355.0,130.0,246.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1617,54.78838024290036,54.78838024290036,210.0,316.0,58.0,152.0,258.0,268.0,374.0,0.5848225437026514,True,hough,58.0,258.0,374.0,152.0,268.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1618,54.822262976507595,54.822262976507595,208.0,317.0,58.0,150.0,259.0,266.0,375.0,0.5850236856826034,True,hough,58.0,259.0,375.0,150.0,266.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1619,54.85614571011483,54.85614571011483,210.0,316.0,58.0,152.0,258.0,268.0,374.0,0.5848885787839189,True,hough,58.0,258.0,374.0,152.0,268.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1620,54.890028443722066,54.890028443722066,210.0,317.0,57.0,153.0,260.0,267.0,374.0,0.592250545247931,True,hough,58.0,259.0,375.0,152.0,268.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1621,54.9239111773293,54.9239111773293,210.0,316.0,58.0,152.0,258.0,268.0,374.0,0.5849460399610582,True,hough,58.0,258.0,374.0,152.0,268.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1622,54.95779391093654,54.95779391093654,210.0,317.0,57.0,153.0,260.0,267.0,374.0,0.5924001563240818,True,hough,58.0,259.0,375.0,152.0,268.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1623,54.99167664454377,54.99167664454377,203.0,320.0,55.0,148.0,265.0,258.0,375.0,0.606737586175473,True,hough,58.0,262.0,378.0,145.0,261.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1624,55.02555937815101,55.02555937815101,188.0,297.0,58.0,130.0,239.0,246.0,355.0,0.5898085556787216,True,hough,58.0,239.0,355.0,130.0,246.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1625,55.059442111758244,55.059442111758244,188.0,297.0,58.0,130.0,239.0,246.0,355.0,0.5899061491349731,True,hough,58.0,239.0,355.0,130.0,246.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1626,55.09332484536548,55.09332484536548,210.0,316.0,58.0,152.0,258.0,268.0,374.0,0.5854532236529493,True,hough,58.0,258.0,374.0,152.0,268.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1627,55.127207578972715,55.127207578972715,210.0,316.0,58.0,152.0,258.0,268.0,374.0,0.5854834377846376,True,hough,58.0,258.0,374.0,152.0,268.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1628,55.16109031257995,55.16109031257995,186.0,298.0,59.0,127.0,239.0,245.0,357.0,0.5837333614000491,True,hough,58.0,240.0,356.0,128.0,244.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1629,55.19497304618719,55.19497304618719,207.0,315.0,57.0,150.0,258.0,264.0,372.0,0.5953568796454645,True,hough,58.0,257.0,373.0,149.0,265.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1630,55.22885577979442,55.22885577979442,170.0,289.0,54.0,116.0,235.0,224.0,343.0,0.6220558582237559,True,hough,58.0,231.0,347.0,112.0,228.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1631,55.26273851340166,55.26273851340166,140.0,314.0,64.0,76.0,250.0,204.0,378.0,0.5459791157928373,True,hough,58.0,256.0,372.0,82.0,198.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1632,55.29662124700889,55.29662124700889,141.0,303.0,59.0,82.0,244.0,200.0,362.0,0.593496097155031,True,hough,58.0,245.0,361.0,83.0,199.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1633,55.33050398061613,55.33050398061613,168.0,289.0,54.0,114.0,235.0,222.0,343.0,0.6224615577917187,True,hough,58.0,231.0,347.0,110.0,226.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1634,55.364386714223365,55.364386714223365,208.0,317.0,58.0,150.0,259.0,266.0,375.0,0.5855452079696464,True,hough,58.0,259.0,375.0,150.0,266.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1635,55.3982694478306,55.3982694478306,208.0,315.0,57.0,151.0,258.0,265.0,372.0,0.5946903135293724,True,hough,58.0,257.0,373.0,150.0,266.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1636,55.432152181437836,55.432152181437836,190.0,298.0,58.0,132.0,240.0,248.0,356.0,0.5896905571200104,True,hough,58.0,240.0,356.0,132.0,248.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1637,55.46603491504507,55.46603491504507,208.0,315.0,57.0,151.0,258.0,265.0,372.0,0.595090916159275,True,hough,58.0,257.0,373.0,150.0,266.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1638,55.49991764865231,55.49991764865231,208.0,315.0,57.0,151.0,258.0,265.0,372.0,0.5950843442891884,True,hough,58.0,257.0,373.0,150.0,266.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1639,55.53380038225955,55.53380038225955,167.0,289.0,54.0,113.0,235.0,221.0,343.0,0.6228201486857035,True,hough,58.0,231.0,347.0,109.0,225.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1640,55.567683115866785,55.567683115866785,208.0,315.0,57.0,151.0,258.0,265.0,372.0,0.5950172881213488,True,hough,58.0,257.0,373.0,150.0,266.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1641,55.60156584947402,55.60156584947402,168.0,289.0,54.0,114.0,235.0,222.0,343.0,0.6224110641114692,True,hough,58.0,231.0,347.0,110.0,226.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1642,55.635448583081256,55.635448583081256,208.0,315.0,57.0,151.0,258.0,265.0,372.0,0.594994404446336,True,hough,58.0,257.0,373.0,150.0,266.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1643,55.66933131668849,55.66933131668849,208.0,315.0,57.0,151.0,258.0,265.0,372.0,0.5948084171551589,True,hough,58.0,257.0,373.0,150.0,266.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1644,55.70321405029573,55.70321405029573,206.0,323.0,51.0,155.0,272.0,257.0,374.0,0.6284839465396762,True,hough,58.0,265.0,381.0,148.0,264.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1645,55.73709678390296,55.73709678390296,208.0,315.0,57.0,151.0,258.0,265.0,372.0,0.5948337304014701,True,hough,58.0,257.0,373.0,150.0,266.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1646,55.7709795175102,55.7709795175102,208.0,315.0,57.0,151.0,258.0,265.0,372.0,0.5947507328781896,True,hough,58.0,257.0,373.0,150.0,266.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1647,55.804862251117434,55.804862251117434,208.0,315.0,57.0,151.0,258.0,265.0,372.0,0.594735691185784,True,hough,58.0,257.0,373.0,150.0,266.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1648,55.83874498472467,55.83874498472467,208.0,317.0,58.0,150.0,259.0,266.0,375.0,0.5850340867360815,True,hough,58.0,259.0,375.0,150.0,266.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1649,55.872627718331906,55.872627718331906,208.0,317.0,58.0,150.0,259.0,266.0,375.0,0.5849713368089817,True,hough,58.0,259.0,375.0,150.0,266.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1650,55.90651045193914,55.90651045193914,201.0,309.0,66.0,135.0,243.0,267.0,375.0,0.5228342862151656,True,hough,58.0,251.0,367.0,143.0,259.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1651,55.94039318554638,55.94039318554638,210.0,317.0,56.0,154.0,261.0,266.0,373.0,0.5995801182968734,True,hough,58.0,259.0,375.0,152.0,268.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1652,55.97427591915361,55.97427591915361,189.0,296.0,57.0,132.0,239.0,246.0,353.0,0.5965375743200367,True,hough,58.0,238.0,354.0,131.0,247.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1653,56.00815865276085,56.00815865276085,213.0,319.0,55.0,158.0,264.0,268.0,374.0,0.604257094189716,True,hough,58.0,261.0,377.0,155.0,271.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1654,56.04204138636808,56.04204138636808,208.0,317.0,58.0,150.0,259.0,266.0,375.0,0.5843164883393297,True,hough,58.0,259.0,375.0,150.0,266.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1655,56.07592411997532,56.07592411997532,207.0,315.0,57.0,150.0,258.0,264.0,372.0,0.5940754058723259,True,hough,58.0,257.0,373.0,149.0,265.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1656,56.109806853582555,56.109806853582555,208.0,315.0,57.0,151.0,258.0,265.0,372.0,0.5934762278853003,True,hough,58.0,257.0,373.0,150.0,266.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1657,56.14368958718979,56.14368958718979,207.0,315.0,57.0,150.0,258.0,264.0,372.0,0.5939094493140229,True,hough,58.0,257.0,373.0,149.0,265.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1658,56.177572320797026,56.177572320797026,189.0,297.0,58.0,131.0,239.0,247.0,355.0,0.5888853205610504,True,hough,58.0,239.0,355.0,131.0,247.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1659,56.21145505440426,56.21145505440426,212.0,313.0,60.0,152.0,253.0,272.0,373.0,0.567714576461406,True,hough,58.0,255.0,371.0,154.0,270.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1660,56.2453377880115,56.2453377880115,207.0,315.0,57.0,150.0,258.0,264.0,372.0,0.594023636759538,True,hough,58.0,257.0,373.0,149.0,265.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1661,56.27922052161873,56.27922052161873,207.0,315.0,57.0,150.0,258.0,264.0,372.0,0.5939574489830239,True,hough,58.0,257.0,373.0,149.0,265.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1662,56.31310325522597,56.31310325522597,208.0,315.0,56.0,152.0,259.0,264.0,371.0,0.6016077301034041,True,hough,58.0,257.0,373.0,150.0,266.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1663,56.346985988833204,56.346985988833204,208.0,315.0,56.0,152.0,259.0,264.0,371.0,0.6016993337839824,True,hough,58.0,257.0,373.0,150.0,266.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1664,56.38086872244044,56.38086872244044,214.0,317.0,55.0,159.0,262.0,269.0,372.0,0.6055844771002508,True,hough,58.0,259.0,375.0,156.0,272.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1665,56.414751456047675,56.414751456047675,214.0,317.0,55.0,159.0,262.0,269.0,372.0,0.6054925052054465,True,hough,58.0,259.0,375.0,156.0,272.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1666,56.44863418965491,56.44863418965491,190.0,295.0,55.0,135.0,240.0,245.0,350.0,0.6109856599433361,True,hough,58.0,237.0,353.0,132.0,248.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1667,56.48251692326215,56.48251692326215,189.0,295.0,55.0,134.0,240.0,244.0,350.0,0.6112848595535381,True,hough,58.0,237.0,353.0,131.0,247.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1668,56.51639965686939,56.51639965686939,208.0,317.0,58.0,150.0,259.0,266.0,375.0,0.5839823127063977,True,hough,58.0,259.0,375.0,150.0,266.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1669,56.550282390476625,56.550282390476625,210.0,316.0,58.0,152.0,258.0,268.0,374.0,0.5836972820511499,True,hough,58.0,258.0,374.0,152.0,268.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1670,56.58416512408386,56.58416512408386,210.0,316.0,58.0,152.0,258.0,268.0,374.0,0.5836178231102371,True,hough,58.0,258.0,374.0,152.0,268.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1671,56.618047857691096,56.618047857691096,168.0,289.0,54.0,114.0,235.0,222.0,343.0,0.6224399746915569,True,hough,58.0,231.0,347.0,110.0,226.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1672,56.65193059129833,56.65193059129833,214.0,317.0,55.0,159.0,262.0,269.0,372.0,0.605412639503758,True,hough,58.0,259.0,375.0,156.0,272.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1673,56.68581332490557,56.68581332490557,214.0,317.0,55.0,159.0,262.0,269.0,372.0,0.6054265276167747,True,hough,58.0,259.0,375.0,156.0,272.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1674,56.7196960585128,56.7196960585128,200.0,309.0,66.0,134.0,243.0,266.0,375.0,0.5226690614914722,True,hough,58.0,251.0,367.0,142.0,258.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1675,56.75357879212004,56.75357879212004,210.0,316.0,58.0,152.0,258.0,268.0,374.0,0.5837550032546259,True,hough,58.0,258.0,374.0,152.0,268.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1676,56.787461525727274,56.787461525727274,210.0,316.0,58.0,152.0,258.0,268.0,374.0,0.5837134756556164,True,hough,58.0,258.0,374.0,152.0,268.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1677,56.82134425933451,56.82134425933451,189.0,297.0,58.0,131.0,239.0,247.0,355.0,0.589028156278268,True,hough,58.0,239.0,355.0,131.0,247.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1678,56.855226992941745,56.855226992941745,188.0,297.0,58.0,130.0,239.0,246.0,355.0,0.5895742603408081,True,hough,58.0,239.0,355.0,130.0,246.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1679,56.88910972654898,56.88910972654898,168.0,289.0,54.0,114.0,235.0,222.0,343.0,0.6221036315703827,True,hough,58.0,231.0,347.0,110.0,226.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1680,56.922992460156216,56.922992460156216,140.0,303.0,58.0,82.0,245.0,198.0,361.0,0.600947436209621,True,hough,58.0,245.0,361.0,82.0,198.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1681,56.95687519376345,56.95687519376345,140.0,303.0,58.0,82.0,245.0,198.0,361.0,0.600906765304525,True,hough,58.0,245.0,361.0,82.0,198.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1682,56.99075792737069,56.99075792737069,188.0,297.0,58.0,130.0,239.0,246.0,355.0,0.589454376591154,True,hough,58.0,239.0,355.0,130.0,246.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1683,57.02464066097792,57.02464066097792,188.0,297.0,58.0,130.0,239.0,246.0,355.0,0.5894016353563631,True,hough,58.0,239.0,355.0,130.0,246.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1684,57.05852339458516,57.05852339458516,216.0,317.0,54.0,162.0,263.0,270.0,371.0,0.612304555679775,True,hough,58.0,259.0,375.0,158.0,274.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1685,57.092406128192394,57.092406128192394,201.0,315.0,60.0,141.0,255.0,261.0,375.0,0.5706852215801144,True,hough,58.0,257.0,373.0,143.0,259.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1686,57.12628886179963,57.12628886179963,212.0,313.0,60.0,152.0,253.0,272.0,373.0,0.5672839234224422,True,hough,58.0,255.0,371.0,154.0,270.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1687,57.160171595406865,57.160171595406865,208.0,316.0,58.0,150.0,258.0,266.0,374.0,0.5844242135360673,True,hough,58.0,258.0,374.0,150.0,266.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1688,57.1940543290141,57.1940543290141,186.0,296.0,58.0,128.0,238.0,244.0,354.0,0.5895073035590426,True,hough,58.0,238.0,354.0,128.0,244.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1689,57.227937062621336,57.227937062621336,190.0,299.0,59.0,131.0,240.0,249.0,358.0,0.5815203055555176,True,hough,58.0,241.0,357.0,132.0,248.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1690,57.26181979622857,57.26181979622857,207.0,323.0,51.0,156.0,272.0,258.0,374.0,0.6264664654985628,True,hough,58.0,265.0,381.0,149.0,265.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1691,57.29570252983581,57.29570252983581,186.0,296.0,58.0,128.0,238.0,244.0,354.0,0.5895037351619006,True,hough,58.0,238.0,354.0,128.0,244.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1692,57.32958526344304,57.32958526344304,212.0,313.0,60.0,152.0,253.0,272.0,373.0,0.5668871116726736,True,hough,58.0,255.0,371.0,154.0,270.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
1693,57.36346799705028,57.36346799705028,186.0,296.0,58.0,128.0,238.0,244.0,354.0,0.5895992693024299,True,hough,58.0,238.0,354.0,128.0,244.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
