frame,rank,x_center_px,y_center_px,radius_px,x_left_px,y_top_px,x_right_px,y_bottom_px,confidence,method,area,circularity,fill_ratio,brightness,motion,template_score
1436,6,172.0,173.0,84.0,88.0,89.0,256.0,257.0,0.26824360725785495,hough,22167.077763729583,1.0,0.78,44.093886956128856,4.680431934215877,0.0
1437,0,207.0,315.0,56.0,151.0,259.0,263.0,371.0,0.603248111903661,hough,9852.03456165759,1.0,0.78,148.33600812595228,11.040731335703404,0.0
1437,1,149.0,322.0,72.0,77.0,250.0,221.0,394.0,0.4767861546271042,hough,16286.016316209487,1.0,0.78,156.10319561603347,7.1277014962132865,0.0
1437,2,326.0,283.0,83.0,243.0,200.0,409.0,366.0,0.41487114197772035,hough,21642.431790580085,1.0,0.78,174.1937213925748,7.778029497434001,0.0
1437,3,314.0,113.0,84.0,230.0,29.0,398.0,197.0,0.3790378121670359,hough,22167.077763729583,1.0,0.78,147.60515971626077,7.163782587087154,0.0
1437,4,413.7274669774669,331.2171717171717,18.314320074107414,395.4131469033595,312.9028516430643,432.0417870515743,349.5314917912791,0.3437359078538,contour,858.0,0.46739397502961655,0.5131578947368421,201.9837837837838,11.105945945945946,0.0
1437,5,172.0,173.0,84.0,88.0,89.0,256.0,257.0,0.2683376333018333,hough,22167.077763729583,1.0,0.78,44.03840419283423,4.7200108435368,0.0
1438,0,210.0,316.0,58.0,152.0,258.0,268.0,374.0,0.5852548955294292,hough,10568.317686676064,1.0,0.78,143.6607937861135,11.444918063843895,0.0
1438,1,335.0,331.0,66.0,269.0,265.0,401.0,397.0,0.5263890287806625,hough,13684.77759903714,1.0,0.78,162.29795948219117,6.795289987566737,0.0
1438,2,148.0,309.0,68.0,80.0,241.0,216.0,377.0,0.5156940455628864,hough,14526.724430199205,1.0,0.78,162.6539124439848,7.830334367459496,0.0
1438,3,290.0,281.0,79.0,211.0,202.0,369.0,360.0,0.43410382813882653,hough,19606.6797510539,1.0,0.78,157.57245747560913,9.291975277110895,0.0
1438,4,413.9756444444444,330.17831111111104,18.72608911046173,395.2495553339827,311.45222200064933,432.7017335549061,348.90440022157276,0.35651492361353554,contour,937.5,0.5285451627294013,0.5607057416267942,202.80259222332998,11.048853439680956,0.0
1439,0,214.0,317.0,55.0,159.0,262.0,269.0,372.0,0.6068287408181889,hough,9503.317777109125,1.0,0.78,142.96327951883507,11.410150891632373,0.0
1439,1,330.0,325.0,71.0,259.0,254.0,401.0,396.0,0.48970920192024797,hough,15836.768566746148,1.0,0.78,162.14380572946308,7.004553215708594,0.0
1439,2,330.0,154.0,84.0,246.0,70.0,414.0,238.0,0.39651499888051406,hough,22167.077763729583,1.0,0.78,171.16653865269055,5.664528080242172,0.0
1439,3,268.0,256.0,82.0,186.0,174.0,350.0,338.0,0.3942403264837564,hough,21124.069002737768,1.0,0.78,141.68764513530164,8.784749537936591,0.0
1439,4,420.0,241.0,84.0,336.0,157.0,504.0,325.0,0.3941935972027779,hough,22167.077763729583,1.0,0.78,165.10021235259566,6.6314552930014,0.0
1439,5,415.1713947990543,330.50388382303277,18.97369155031479,396.1977032487395,311.53019227271795,434.14508634936914,349.4775753733476,0.35686839031121054,contour,987.0,0.5376664923748246,0.590311004784689,202.22106261859582,10.825426944971538,0.0
1439,6,170.0,176.0,80.0,90.0,96.0,250.0,256.0,0.28869051374636845,hough,20106.192982974677,1.0,0.78,37.27433892734425,3.9556296997161495,0.0
1440,0,207.0,315.0,57.0,150.0,258.0,264.0,372.0,0.5949651557756241,hough,10207.034531513238,1.0,0.78,147.36794582392778,11.075080969673177,0.0
1440,1,335.0,331.0,66.0,269.0,265.0,401.0,397.0,0.5264728457492696,hough,13684.77759903714,1.0,0.78,162.33701455423096,6.807430702845023,0.0
1440,2,286.0,285.0,74.0,212.0,211.0,360.0,359.0,0.4705797052650604,hough,17203.36137105771,1.0,0.78,155.76327575175944,9.541615773861455,0.0
1440,3,315.0,127.0,80.0,235.0,47.0,395.0,207.0,0.4183479940882388,hough,20106.192982974677,1.0,0.78,158.9092176684428,6.730989492555151,0.0
1440,4,415.32,330.35777777777776,19.02674775492565,396.2932522450743,311.33103002285213,434.3467477549257,349.3845255327034,0.3541115865042042,contour,975.0,0.5197284306995802,0.5701754385964912,202.42514395393474,10.523032629558541,0.0
1441,0,215.0,315.0,57.0,158.0,258.0,272.0,372.0,0.5909257457236458,hough,10207.034531513238,1.0,0.78,141.20404357640592,11.609382667582688,0.0
1441,1,324.0,320.0,76.0,248.0,244.0,400.0,396.0,0.4523288525324695,hough,18145.839167134644,1.0,0.78,159.53164137931034,7.6696275862068966,0.0
1441,2,422.0,239.0,83.0,339.0,156.0,505.0,322.0,0.39956730494519593,hough,21642.431790580085,1.0,0.78,163.23856858846918,6.5610985251283,0.0
1441,3,329.0,152.0,84.0,245.0,68.0,413.0,236.0,0.39566450547301235,hough,22167.077763729583,1.0,0.78,170.27587764875975,5.67058238828898,0.0
1441,4,191.0,376.0,80.0,111.0,296.0,271.0,456.0,0.3841019857650848,hough,20106.192982974677,1.0,0.78,125.09506498680345,6.439021961057716,0.0
1441,5,413.6542533771449,330.58890105878055,18.713619673988532,394.9406337031564,311.875281384792,432.3678730511335,349.3025207327691,0.3533263695352559,contour,913.0,0.5028253907639205,0.5339181286549708,202.99081632653062,11.05,0.0
1442,0,207.0,323.0,51.0,156.0,272.0,258.0,374.0,0.6280077911931623,hough,8171.282491987052,1.0,0.78,147.45760430686406,9.912761531873242,0.0
1442,1,141.0,302.0,59.0,82.0,243.0,200.0,361.0,0.5928341954475873,hough,10935.88402714607,1.0,0.78,171.08897645010538,8.285347750389445,0.0
1442,2,335.0,331.0,66.0,269.0,265.0,401.0,397.0,0.5267840824358554,hough,13684.77759903714,1.0,0.78,162.40773787756893,6.871937394865793,0.0
1442,3,315.0,127.0,80.0,235.0,47.0,395.0,207.0,0.4179937291065129,hough,20106.192982974677,1.0,0.78,158.95682485931977,6.624072506349285,0.0
1442,4,413.5073514602215,331.83101711983886,18.26380566484079,395.2435457953807,313.5672114549981,431.7711571250623,350.09482278467965,0.3418482435918065,contour,827.5,0.44531527974298313,0.48391812865497075,201.82142857142856,11.347098214285714,0.0
1443,0,216.0,314.0,56.0,160.0,258.0,272.0,370.0,0.5998104681310681,hough,9852.03456165759,1.0,0.78,142.01787709497208,11.77582529202641,0.0
1443,1,149.0,322.0,72.0,77.0,250.0,221.0,394.0,0.4766492945139315,hough,16286.016316209487,1.0,0.78,156.0898343698048,7.094698602302813,0.0
1443,2,332.0,287.0,80.0,252.0,207.0,412.0,367.0,0.43867301232321065,hough,20106.192982974677,1.0,0.78,177.51785269657884,7.285991733479408,0.0
1443,3,411.94315928618636,331.07578761841813,16.74727780856985,395.1958814776165,314.3285098098483,428.6904370947562,347.82306542698797,0.34248764260167697,contour,756.5,0.5053587244902931,0.568796992481203,202.53300733496332,11.442542787286063,0.0
1443,4,170.0,179.0,83.0,87.0,96.0,253.0,262.0,0.2708546685429074,hough,21642.431790580085,1.0,0.78,40.618012853113875,4.295390448009617,0.0
1444,0,188.0,297.0,58.0,130.0,239.0,246.0,355.0,0.5900131569376206,hough,10568.317686676064,1.0,0.78,157.92545230652647,8.98446528369802,0.0
1444,1,334.0,287.0,79.0,255.0,208.0,413.0,366.0,0.4470422678044205,hough,19606.6797510539,1.0,0.78,178.66506614905245,7.22781835827757,0.0
1444,2,314.0,113.0,84.0,230.0,29.0,398.0,197.0,0.37730109992916555,hough,22167.077763729583,1.0,0.78,147.57728279040347,6.707947408846518,0.0
1444,3,261.0,238.0,83.0,178.0,155.0,344.0,321.0,0.37402969612479414,hough,21642.431790580085,1.0,0.78,128.67330898330945,8.787738684174025,0.0
1444,4,411.8358602504944,331.0340584486926,16.75855228879379,395.0773079617006,314.2755061598988,428.5944125392882,347.79261073748637,0.3420349533002678,contour,758.5,0.506694765182536,0.5703007518796992,202.50487804878048,11.253658536585366,0.0
1445,0,212.0,314.0,59.0,153.0,255.0,271.0,373.0,0.5772172661871082,hough,10935.88402714607,1.0,0.78,141.93466507834694,11.742875469623385,0.0
1445,1,304.0,301.0,67.0,237.0,234.0,371.0,368.0,0.5297268911387902,hough,14102.60942196458,1.0,0.78,163.05720173381653,9.476941661337312,0.0
1445,2,314.0,113.0,84.0,230.0,29.0,398.0,197.0,0.37730532128969274,hough,22167.077763729583,1.0,0.78,147.58089730267022,6.708128134459856,0.0
1445,3,261.0,238.0,83.0,178.0,155.0,344.0,321.0,0.3740563850564119,hough,21642.431790580085,1.0,0.78,128.6679920477137,8.79624578112719,0.0
1445,4,143.0,332.0,84.0,59.0,248.0,227.0,416.0,0.3696849394271027,hough,22167.077763729583,1.0,0.78,140.36493019473184,6.562553652916459,0.0
1445,5,411.9614105123087,331.07961854069634,16.719026232182173,395.24238428012654,314.3605923085142,428.68043674449086,347.7986447728785,0.34137455606759315,contour,751.5,0.5020186104610096,0.5650375939849624,202.49938499384996,11.33210332103321,0.0
1446,0,212.0,316.0,58.0,154.0,258.0,270.0,374.0,0.584438579991184,hough,10568.317686676064,1.0,0.78,142.06583309652365,11.644217107132707,0.0
1446,1,149.0,303.0,64.0,85.0,239.0,213.0,367.0,0.551749773974417,hough,12867.963509103793,1.0,0.78,168.21022329417258,8.032365984595037,0.0
1446,2,335.0,331.0,66.0,269.0,265.0,401.0,397.0,0.5279456621485565,hough,13684.77759903714,1.0,0.78,162.54377239815693,7.1461274043735825,0.0
1446,3,287.0,285.0,75.0,212.0,210.0,362.0,360.0,0.4642669066300008,hough,17671.458676442588,1.0,0.78,156.15029719784886,9.747070478347014,0.0
1446,4,311.0,125.0,76.0,235.0,49.0,387.0,201.0,0.4468271243377433,hough,18145.839167134644,1.0,0.78,159.35106206896552,6.249710344827586,0.0
1446,5,411.7382400648824,330.2301297648013,16.996591749036845,394.74164831584557,313.23353801576445,428.73483181391924,347.22672151383813,0.3575313683522325,contour,822.0,0.5775083943739315,0.6362229102167183,203.08616780045352,11.456916099773244,0.0
1447,0,212.0,316.0,58.0,154.0,258.0,270.0,374.0,0.5843409517099767,hough,10568.317686676064,1.0,0.78,142.04849862650374,11.622714786397651,0.0
1447,1,335.0,331.0,66.0,269.0,265.0,401.0,397.0,0.5279240365890956,hough,13684.77759903714,1.0,0.78,162.5351422511519,7.142616836100343,0.0
1447,2,150.0,310.0,71.0,79.0,239.0,221.0,381.0,0.4898560700964693,hough,15836.768566746148,1.0,0.78,159.092202618099,7.8415227976980955,0.0
1447,3,286.0,286.0,74.0,212.0,212.0,360.0,360.0,0.47141120246581353,hough,17203.36137105771,1.0,0.78,155.5662188099808,9.814866515442331,0.0
1447,4,311.0,125.0,76.0,235.0,49.0,387.0,201.0,0.4468216003350388,hough,18145.839167134644,1.0,0.78,159.34648275862068,6.249434482758621,0.0
1447,5,411.8070175438596,330.1642186862505,16.969492716394637,394.83752482746496,313.1947259698558,428.77651026025427,347.13371140264513,0.3567563463159951,contour,817.0,0.5739955695906351,0.6323529411764706,203.20524515393387,11.41049030786773,0.0
1448,0,192.0,295.0,54.0,138.0,241.0,246.0,349.0,0.6186584697440338,hough,9160.884177867836,1.0,0.78,156.30355385456534,9.087042099507928,0.0
1448,1,303.0,301.0,67.0,236.0,234.0,370.0,368.0,0.5294060257074191,hough,14102.60942196458,1.0,0.78,162.46301428266892,9.546720670788034,0.0
1448,2,321.0,147.0,84.0,237.0,63.0,405.0,231.0,0.39549637417585426,hough,22167.077763729583,1.0,0.78,167.88867302218407,6.249853160439163,0.0
1448,3,411.81635991820036,330.07873210633943,16.95862989209033,394.85773002611006,313.1201022142491,428.77498981029066,347.0373619984298,0.3560641360044834,contour,815.0,0.5725904406980739,0.6308049535603715,203.3737142857143,11.26057142857143,0.0
1449,0,207.0,323.0,51.0,156.0,272.0,258.0,374.0,0.6285343066445649,hough,8171.282491987052,1.0,0.78,147.51400954361924,10.038419185121743,0.0
1449,1,303.0,301.0,67.0,236.0,234.0,370.0,368.0,0.5294384633609428,hough,14102.60942196458,1.0,0.78,162.4675619981525,9.554181766503232,0.0
1449,2,150.0,310.0,71.0,79.0,239.0,221.0,381.0,0.4898976482593857,hough,15836.768566746148,1.0,0.78,159.06083602099537,7.860810725352557,0.0
1449,3,321.0,147.0,84.0,237.0,63.0,405.0,231.0,0.395455607925831,hough,22167.077763729583,1.0,0.78,167.86454615280348,6.24528983870239,0.0
1449,4,411.81635991820036,330.07873210633943,16.95862989209033,394.85773002611006,313.1201022142491,428.77498981029066,347.0373619984298,0.3558782200380969,contour,815.0,0.5725904406980739,0.6308049535603715,203.36685714285716,11.21257142857143,0.0
1450,0,207.0,323.0,51.0,156.0,272.0,258.0,374.0,0.628587812569142,hough,8171.282491987052,1.0,0.78,147.51523308454668,10.052367551694605,0.0
1450,1,138.0,316.0,62.0,76.0,254.0,200.0,378.0,0.5606328572913559,hough,12076.282160399165,1.0,0.78,163.7150319210679,7.596302130834922,0.0
1450,2,303.0,301.0,67.0,236.0,234.0,370.0,368.0,0.529408995167782,hough,14102.60942196458,1.0,0.78,162.44837632345624,9.551339444326015,0.0
1450,3,305.0,130.0,83.0,222.0,47.0,388.0,213.0,0.392441728490563,hough,21642.431790580085,1.0,0.78,154.35110268620832,6.98446530121596,0.0
1450,4,411.690101010101,330.21959595959595,17.01281161983929,394.6772893902617,313.20678433975667,428.7029126299403,347.23240757943523,0.35683691546670426,contour,825.0,0.5796160892439094,0.6385448916408669,203.06553672316386,11.16271186440678,0.0
1451,0,207.0,323.0,51.0,156.0,272.0,258.0,374.0,0.6286289541328273,hough,8171.282491987052,1.0,0.78,147.5277132020066,10.060075859537502,0.0
1451,1,329.0,328.0,68.0,261.0,260.0,397.0,396.0,0.5120429364118839,hough,14526.724430199205,1.0,0.78,161.91409858669422,7.0501206480523955,0.0
1451,2,312.0,152.0,75.0,237.0,77.0,387.0,227.0,0.467430989812099,hough,17671.458676442588,1.0,0.78,173.70500990659497,6.0013586187376164,0.0
1451,3,420.0,242.0,84.0,336.0,158.0,504.0,326.0,0.39434054860973566,hough,22167.077763729583,1.0,0.78,165.15384267835358,6.656621334658654,0.0
1451,4,261.0,238.0,83.0,178.0,155.0,344.0,321.0,0.37404755635964587,hough,21642.431790580085,1.0,0.78,128.6460770262148,8.799620879374913,0.0
1451,5,411.6927083333333,330.3423477564102,17.050543679282082,394.6421646540512,313.2918040771281,428.7432520126154,347.3928914356923,0.35919395972239304,contour,832.0,0.5918434531290346,0.6439628482972136,203.02354260089686,11.15134529147982,0.0
1452,0,207.0,323.0,51.0,156.0,272.0,258.0,374.0,0.6286779737406705,hough,8171.282491987052,1.0,0.78,147.50189648843755,10.079897222562094,0.0
1452,1,329.0,328.0,68.0,261.0,260.0,397.0,396.0,0.5118969488889877,hough,14526.724430199205,1.0,0.78,161.87383660806617,7.02171664943123,0.0
1452,2,150.0,310.0,71.0,79.0,239.0,221.0,381.0,0.49000128289606465,hough,15836.768566746148,1.0,0.78,159.02769872889394,7.897109972807184,0.0
1452,3,251.0,230.0,84.0,167.0,146.0,335.0,314.0,0.35528393741874503,hough,22167.077763729583,1.0,0.78,117.51972168255546,8.69488998328288,0.0
1452,4,171.0,173.0,78.0,93.0,95.0,249.0,251.0,0.3014502941920014,hough,19113.4497044403,1.0,0.78,36.3795593699304,3.6120676121199433,0.0
1453,0,212.0,314.0,59.0,153.0,255.0,271.0,373.0,0.5772499040016953,hough,10935.88402714607,1.0,0.78,141.85439384220655,11.77256483093558,0.0
1453,1,335.0,331.0,66.0,269.0,265.0,401.0,397.0,0.5278660218670801,hough,13684.77759903714,1.0,0.78,162.47261025378484,7.143494478168654,0.0
1453,2,314.0,129.0,79.0,235.0,50.0,393.0,208.0,0.4252444949076539,hough,19606.6797510539,1.0,0.78,160.43198651478775,6.181897124176329,0.0
1453,3,202.0,176.0,83.0,119.0,93.0,285.0,259.0,0.2991688645343097,hough,21642.431790580085,1.0,0.78,61.58074806972121,6.36538906098294,0.0
1454,0,212.0,313.0,60.0,152.0,253.0,272.0,373.0,0.5692204389268634,hough,11309.733552923255,1.0,0.78,141.15209495969526,11.80503144654088,0.0
1454,1,138.0,316.0,62.0,76.0,254.0,200.0,378.0,0.5607591495377962,hough,12076.282160399165,1.0,0.78,163.68559820910372,7.637675151314153,0.0
1454,2,285.0,287.0,72.0,213.0,215.0,357.0,359.0,0.4865287888583104,hough,16286.016316209487,1.0,0.78,155.3358167600517,9.926359214334092,0.0
1454,3,314.0,129.0,79.0,235.0,50.0,393.0,208.0,0.42485483071588026,hough,19606.6797510539,1.0,0.78,160.42861521172804,6.078868059457527,0.0
1454,4,171.0,181.0,84.0,87.0,97.0,255.0,265.0,0.26538803625793733,hough,22167.077763729583,1.0,0.78,42.119956625852794,4.435006551303483,0.0
1455,0,204.0,321.0,54.0,150.0,267.0,258.0,375.0,0.6145157768549592,hough,9160.884177867836,1.0,0.78,148.2571897211591,10.085948605795517,0.0
1455,1,327.0,322.0,74.0,253.0,248.0,401.0,396.0,0.4684108149962209,hough,17203.36137105771,1.0,0.78,160.93648577909613,7.610771825743035,0.0
1455,2,314.0,129.0,79.0,235.0,50.0,393.0,208.0,0.4246540311080972,hough,19606.6797510539,1.0,0.78,160.37600245185678,6.039076467283036,0.0
1455,3,261.0,238.0,83.0,178.0,155.0,344.0,321.0,0.3741131874250546,hough,21642.431790580085,1.0,0.78,128.58763696888437,8.83240094317814,0.0
1455,4,413.09587399417904,329.44204759458995,18.794291618573283,394.3015823756058,310.6477559760167,431.8901656127523,348.2363392131632,0.3653879153957986,contour,973.5,0.5969484874783336,0.5935975609756098,203.1801541425819,11.077071290944124,0.0
1456,0,202.0,316.0,59.0,143.0,257.0,261.0,375.0,0.5799809268149257,hough,10935.88402714607,1.0,0.78,148.2946944011729,10.817098872903877,0.0
1456,1,138.0,314.0,64.0,74.0,250.0,202.0,378.0,0.5447184007389017,hough,12867.963509103793,1.0,0.78,161.8515521668093,7.819730802147359,0.0
1456,2,287.0,285.0,75.0,212.0,210.0,362.0,360.0,0.4649616156203051,hough,17671.458676442588,1.0,0.78,156.1826776110954,9.923860741579395,0.0
1456,3,314.0,127.0,80.0,234.0,47.0,394.0,207.0,0.4156951266816277,hough,20106.192982974677,1.0,0.78,158.58408445794532,6.108560330660824,0.0
1456,4,412.8583912965935,329.9159978598181,18.260875186993694,394.5975161095998,311.6551226728244,431.1192664835872,348.1768730468118,0.36251124268883306,contour,934.5,0.5893872992170233,0.6148026315789473,203.01603206412824,11.232464929859718,0.0
1456,5,172.0,179.0,83.0,89.0,96.0,255.0,262.0,0.2718659152441863,hough,21642.431790580085,1.0,0.78,41.579453511489206,4.3136992001479495,0.0
1457,0,214.0,317.0,55.0,159.0,262.0,269.0,372.0,0.6078662242403856,hough,9503.317777109125,1.0,0.78,142.81270444233408,11.726179170623615,0.0
1457,1,142.0,311.0,66.0,76.0,245.0,208.0,377.0,0.5310428208540632,hough,13684.77759903714,1.0,0.78,162.3033716082791,8.034886272215314,0.0
1457,2,329.0,328.0,68.0,261.0,260.0,397.0,396.0,0.5124805677898401,hough,14526.724430199205,1.0,0.78,161.9322302654257,7.162082040675628,0.0
1457,3,314.0,127.0,80.0,234.0,47.0,394.0,207.0,0.4156522049265007,hough,20106.192982974677,1.0,0.78,158.5825905084408,6.097505104327474,0.0
1457,4,412.7118789754168,329.7189272821042,18.77438045792296,393.93749851749385,310.9445468241812,431.4862594333398,348.49330774002715,0.3638345335559767,contour,969.5,0.5904855166318504,0.5911585365853659,202.82284607938044,11.086156824782188,0.0
1457,5,172.0,179.0,83.0,89.0,96.0,255.0,262.0,0.27190998393736243,hough,21642.431790580085,1.0,0.78,41.533681631143374,4.337417356327154,0.0
1458,0,168.0,289.0,54.0,114.0,235.0,222.0,343.0,0.6221943111445634,hough,9160.884177867836,1.0,0.78,161.69065062875887,8.6215418261345,0.0
1458,1,214.0,317.0,55.0,159.0,262.0,269.0,372.0,0.6078201167396666,hough,9503.317777109125,1.0,0.78,142.78020470613063,11.722380500158279,0.0
1458,2,327.0,322.0,74.0,253.0,248.0,401.0,396.0,0.46880959790262494,hough,17203.36137105771,1.0,0.78,160.88227767114523,7.731285988483685,0.0
1458,3,311.0,135.0,75.0,236.0,60.0,386.0,210.0,0.4575032441313189,hough,17671.458676442588,1.0,0.78,165.24772148315878,5.565015567506369,0.0
1458,4,261.0,238.0,83.0,178.0,155.0,344.0,321.0,0.37428576006037806,hough,21642.431790580085,1.0,0.78,128.51731471635304,8.896805215220306,0.0
1458,5,415.32686383240906,331.10351201478744,20.669576824310944,394.65728700809814,310.4339351904765,435.99644065672,351.77308883909836,0.3656441844146904,contour,1082.0,0.5083863696076067,0.5103773584905661,201.35441941074524,10.643847487001732,0.0
1459,0,168.0,289.0,54.0,114.0,235.0,222.0,343.0,0.6222723083357855,hough,9160.884177867836,1.0,0.78,161.68069983597593,8.644942591580099,0.0
1459,1,327.0,322.0,74.0,253.0,248.0,401.0,396.0,0.4688815235495195,hough,17203.36137105771,1.0,0.78,160.86709707439073,7.754434944454139,0.0
1459,2,314.0,127.0,80.0,234.0,47.0,394.0,207.0,0.4148808668359634,hough,20106.192982974677,1.0,0.78,158.43145261690154,5.931328121109506,0.0
1460,0,189.0,296.0,57.0,132.0,239.0,246.0,353.0,0.5970036117999025,hough,10207.034531513238,1.0,0.78,156.80773383060165,9.150750809696731,0.0
1460,1,294.0,295.0,74.0,220.0,221.0,368.0,369.0,0.47457821611591966,hough,17203.36137105771,1.0,0.78,157.64793811434888,10.115163147792707,0.0
1460,2,305.0,130.0,83.0,222.0,47.0,388.0,213.0,0.3900607487511246,hough,21642.431790580085,1.0,0.78,154.10814184659486,6.413056544454205,0.0
1460,3,182.0,371.0,80.0,102.0,291.0,262.0,451.0,0.38792308628835775,hough,20106.192982974677,1.0,0.78,128.5845824411135,6.545689955679498,0.0
1461,0,214.0,317.0,55.0,159.0,262.0,269.0,372.0,0.607963358271797,hough,9503.317777109125,1.0,0.78,142.76406035665295,11.76479898702121,0.0
1461,1,294.0,295.0,74.0,220.0,221.0,368.0,369.0,0.4746979025934305,hough,17203.36137105771,1.0,0.78,157.65677892165417,10.144768219624266,0.0
1461,2,137.0,331.0,72.0,65.0,259.0,209.0,403.0,0.46730972514760977,hough,16286.016316209487,1.0,0.78,146.84255895572932,7.02173511483283,0.0
1461,3,345.241465510507,292.6536989297711,31.657900195262926,313.5835653152441,260.9957987345082,376.8993657057699,324.31159912503404,0.42383131384168976,contour,2133.5,0.3636578031043822,0.38317169540229884,213.65393158596177,8.0746334962239,0.0
1461,4,323.0,160.0,84.0,239.0,76.0,407.0,244.0,0.3979766903659457,hough,22167.077763729583,1.0,0.78,173.2516152351692,5.5091944155785475,0.0
1461,5,408.37143756888673,325.1412376003779,21.908124393467528,386.4633131754192,303.2331132069104,430.27956196235425,347.0493619938454,0.35078283098413443,contour,1058.5,0.36294574885322106,0.3900147383935151,203.42344706911638,10.811023622047244,0.0
1462,0,215.0,317.0,55.0,160.0,262.0,270.0,372.0,0.6076900003795211,hough,9503.317777109125,1.0,0.78,142.03682599978896,11.882030178326476,0.0
1462,1,146.0,310.0,67.0,79.0,243.0,213.0,377.0,0.5241129234242263,hough,14102.60942196458,1.0,0.78,163.02863639593548,7.987351666311376,0.0
1462,2,288.0,283.0,78.0,210.0,205.0,366.0,361.0,0.4424862973996061,hough,19113.4497044403,1.0,0.78,156.28724684703542,9.873253440787064,0.0
1462,3,314.0,129.0,79.0,235.0,50.0,393.0,208.0,0.4234097150489362,hough,19606.6797510539,1.0,0.78,160.27889870766717,5.732645451294887,0.0
1462,4,344.9916870778594,293.42870927039263,32.1417975674214,312.849889510438,261.2869117029712,377.1334846452808,325.57050683781404,0.423239457171818,contour,2245.5,0.35603990754632886,0.3991290437255599,212.66131756756758,8.08445945945946,0.0
1463,0,214.0,317.0,55.0,159.0,262.0,269.0,372.0,0.6081282388805774,hough,9503.317777109125,1.0,0.78,142.80268017305056,11.798670465337132,0.0
1463,1,147.0,311.0,68.0,79.0,243.0,215.0,379.0,0.5152182258658247,hough,14526.724430199205,1.0,0.78,161.72133746983798,7.947259565667011,0.0
1463,2,316.0,135.0,72.0,244.0,63.0,388.0,207.0,0.4789828946617056,hough,16286.016316209487,1.0,0.78,167.11821932147035,4.833754079182316,0.0
1463,3,321.0,317.0,79.0,242.0,238.0,400.0,396.0,0.4330009570726394,hough,19606.6797510539,1.0,0.78,157.91152883485722,8.909230219134699,0.0
1464,0,214.0,317.0,55.0,159.0,262.0,269.0,372.0,0.6083317243055588,hough,9503.317777109125,1.0,0.78,142.84879181175478,11.840877914951989,0.0
1464,1,152.0,311.0,72.0,80.0,239.0,224.0,383.0,0.4820086473862915,hough,16286.016316209487,1.0,0.78,158.27541407548796,7.952465981158795,0.0
1464,2,327.0,337.0,75.0,252.0,262.0,402.0,412.0,0.4488779881415752,hough,17671.458676442588,1.0,0.78,146.88497028021513,8.065666572318143,0.0
1464,3,346.12420591456737,290.63125228185464,32.26244689205958,313.8617590225078,258.36880538979506,378.38665280662696,322.89369917391423,0.4236501076946383,contour,2282.5,0.35978593763081046,0.40570565232847494,212.25571725571726,8.055717255717257,0.0
1464,4,322.0,161.0,84.0,238.0,77.0,406.0,245.0,0.3990238358314603,hough,22167.077763729583,1.0,0.78,173.4625220259341,5.73329417611711,0.0
1465,0,214.0,317.0,55.0,159.0,262.0,269.0,372.0,0.6083940371910381,hough,9503.317777109125,1.0,0.78,142.8485807745067,11.857549857549857,0.0
1465,1,315.0,137.0,71.0,244.0,66.0,386.0,208.0,0.48765942871304563,hough,15836.768566746148,1.0,0.78,168.58230569784354,4.774679061531651,0.0
1465,2,149.0,322.0,72.0,77.0,250.0,221.0,394.0,0.4775379692067629,hough,16286.016316209487,1.0,0.78,156.0012314512653,7.3548426821008555,0.0
1465,3,327.0,337.0,75.0,252.0,262.0,402.0,412.0,0.448889826106311,hough,17671.458676442588,1.0,0.78,146.84421171808663,8.079479196150581,0.0
1465,4,414.43802521008405,331.608718487395,19.136782271962115,395.30124293812196,312.4719362154329,433.57480748204614,350.74550075935707,0.3459516581057347,contour,952.0,0.4749353820987967,0.5288888888888889,201.36399217221134,10.984344422700586,0.0
1466,0,168.0,289.0,54.0,114.0,235.0,222.0,343.0,0.6226397543847354,hough,9160.884177867836,1.0,0.78,161.64559868780754,8.752104975396392,0.0
1466,1,215.0,317.0,55.0,160.0,262.0,270.0,372.0,0.608244733510507,hough,9503.317777109125,1.0,0.78,142.10298617706025,12.012662234884457,0.0
1466,2,330.0,286.0,80.0,250.0,206.0,410.0,366.0,0.44167753152046185,hough,20106.192982974677,1.0,0.78,177.42642298690305,8.111100044818485,0.0
1466,3,314.0,129.0,79.0,235.0,50.0,393.0,208.0,0.4232997958961088,hough,19606.6797510539,1.0,0.78,160.16463196608265,5.7332073351381725,0.0
1466,4,135.0,343.0,84.0,51.0,259.0,219.0,427.0,0.36233308570499667,hough,22167.077763729583,1.0,0.78,134.68513080016265,6.086974201418696,0.0
1466,5,414.77526644615943,332.4316427783903,19.2452601728112,395.53000627334825,313.1863826055791,434.0205266189706,351.6769029512015,0.338295908765575,contour,907.0,0.41010052181353285,0.47239583333333335,200.61365953109075,11.1651376146789,0.0
1467,0,168.0,289.0,54.0,114.0,235.0,222.0,343.0,0.6227118097240936,hough,9160.884177867836,1.0,0.78,161.65008201202843,8.770147621651175,0.0
1467,1,214.0,317.0,55.0,159.0,262.0,269.0,372.0,0.6086841254749535,hough,9503.317777109125,1.0,0.78,142.86113749076713,11.931623931623932,0.0
1467,2,330.0,286.0,80.0,250.0,206.0,410.0,366.0,0.44170990530858073,hough,20106.192982974677,1.0,0.78,177.41601513868832,8.122454061052736,0.0
